company name,mobile no,website link,state and city,email
['HEMNIL TILES STUDIO'],['tel:098862 70345'],['https://www.houzz.in/trk/aHR0cDovL2hlbW5pbC5jb20/73bdac0517931c0dd43ca8b701af3f23/ue/MzE4MzQ2NQ/440c20b7f717a7862d9c5b886da9f80a'],['Bangalore'],[]
['3D INTERNATIONAL ARTS & GEMS (Gemsculpture)'],['tel:083850 73000'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5nZW1zY3VscHR1cmUuY29tLw/65dfa4fe0b85c5699b931966d38995ce/ue/MTAzOTQ2NDI/abdc8de76806b6616a71da4c6017f2bd'],"['JAIPUR, Rajasthan']",[]
['Bharat Floorings & Tiles'],['tel:40574423'],['https://www.houzz.in/trk/aHR0cHM6Ly93d3cuYmhhcmF0Zmxvb3JpbmdzLmNvbQ/efb47f0272e5d9edf87ebd7a529274a7/ue/NDYzMzMxMzY/7a025bd0e01d790b4886a8f3a8f3a79b'],"['Mumbai, Maharashtra']",[]
['STONE HUB INDIA'],['tel:091161 33210'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5zdG9uZWh1YmluZGlhLmNvbQ/d460615b2df3e64af58696f6dbf68ae5/ue/MzgzOTY3Nzc/7be302d0f08dd45459e2f3b1650546b6'],"['MADANGANJ KISHANGARH, Rajasthan']",[]
['Cubit Tiles Co.'],['tel:088847 80225'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5jdWJpdHRpbGVzLmNvbQ/b6093e09975066b39e5dacd7f3881e65/ue/NDc2NTgyMTM/f9c7d667161d9aad1f9928bc82605de8'],"['Bangalore, Karnataka']",[]
['Vaid Exports India Pvt. Ltd.'],['tel:094145 37197'],['https://www.houzz.in/trk/aHR0cDovL3d3dy52YWlkZXhwb3J0cy5jb20/3008a1f2eae2e28ae5dd3d1c6d72efcf/ue/NDU4MDA1Mzc/d8b33e45717e6bc05fd2cc0fe8a34a0c'],"['kota, Rajasthan']",[]
['Elegant Natural Stones'],['tel:0141 221 1977'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5lbGVnYW50bmF0dXJhbHN0b25lcy5pbi8/f9eb96a86ef7eecf3386dc5abba8afdd/ue/Mjc2NjIwNTU/2785c4b13131c68377fcb6d4a5c7c1e9'],"['Jaipur, Rajasthan']",[]
['Virgin Surfaces'],['tel:098669 91127'],['https://www.houzz.in/trk/aHR0cDovL3d3dy52aXJnaW5zdXJmYWNlcy5jb20v/10ab3e43d5bacf675e5a60b5ef317de7/ue/NTk5MzI2ODI/f8da1492cf0956ff468fac29a4794634'],"['Hyderabad, Telangana']",[]
['Adelante Exim India PVT LTD'],['tel:091660 15551'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5hZGVsYW50ZWdsb2JhbC5jb20/18d6a02d2bc90369500c8e385f3e4aaf/ue/NTQxMjcwMDA/10aa5fe5a159d64eef0141b08339e303'],['Jaipur'],[]
['MASARA CERAMICA'],['tel:094272 69055'],['https://www.houzz.in/trk/aHR0cDovL21hc2FyYWNlcmFtaWNhLmhvdXp6Lmlu/9ebe4d61f1a4654041a533b53b4a93e6/ue/Mzk4NzQ4NTI/8adebd2d777087543006a47c33c46160'],"['Morbi, Gujarat']",[]
['Marble Centre'],['tel:22483737'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5tYXJibGVjZW50cmUuaW4/04322487600ced02811c0e9384cf0fdb/ue/NTI4NTUwMzg/91fba09a4dabfcc3abfedabbf8ee166f'],"['Bengaluru, Karnataka']",[]
['NITCO'],['tel:093130 10517'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5uaXRjb3RpbGUuaW4/862f9aa40a0d569a082a8c5316943d41/ue/NDE1NDYwNzI/c166602ec919eb4dee6148abd7415b8a'],"['New Delhi, Delhi']",[]
['Pragati Sales Corporation'],['tel:098258 20996'],['https://www.houzz.in/trk/aHR0cHM6Ly9wcmFnYXRpX3MuaG91enouaW4v/4f9ba02795980656ae0471fae793bc72/ue/NTMyNDEyMTM/a2958293b9ea87fda7a4ee134018f45c'],"['Morbi, Gujarat']",[]
['Lifestone'],['tel:090359 01901'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5saWZlc3RvbmUuaW4/011e97365e793c3bf456d82031822155/ue/NDMyNzQxNTk/1d7dd0735e6194c4f50efdbad454f53b'],"['Bangalore, Karnataka']",[]
['Matrix Ceramic'],['tel:02822 291 357'],['https://www.houzz.in/trk/aHR0cDovLzEyeDEyZmxvb3J0aWxlcy5ob3V6ei5jb20/3f69a357b64da3269a2c9c23821645ba/ue/MTk1ODcxNTQ/787648c529a40cd512af7a839631cc08'],['Morbi'],[]
['NITCO'],['tel:077383 88624'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5uaXRjb3RpbGVzLmluLw/d177ac9119d3faea6684888173df7fcc/ue/NTMxNTg4NzI/8650bc8451a668afe539a80378ce727d'],"['Mumbai, Maharashtra']",[]
['Lenora Vitrified LLP.'],['tel:095375 15000'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5sZW5vcmF2aXRyaWZpZWQuY29tLw/31f4ece98982bc022082c45879a35661/ue/NDIwMTc5NDU/f26e9fb3a7ba85b1cd07571070bdd1a0'],"['Morbi, Gujarat']",[]
['Stone Land'],['tel:096104 49227'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5yYWphc3RoYW5zdG9uZS5jby5pbi8/f02000e61e4302fcd2c093a7fb7d5fe3/ue/NTA4Mjc2MDI/b2b07cac0ca93929fab11359d13f4f5f'],"['Jaipur, Rajasthan']",[]
['Sparron Vitrified'],['tel:079906 34989'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5zcGFycm9udml0cmlmaWVkLmNvbQ/c9d671cd85c6b5a99aa9b6fa5c9e56d4/ue/NTkyMDgwNTg/9f06aa4fdd7a1d43ebb230280753e533'],"['Morbi, Gujarat']",[]
['Stone age'],['tel:099955 55500'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5zdG9uZWFnZXRpbGVzaW5kaWEuY29t/086c3ee76b50198fe57332cc7ebeff12/ue/NTg5MzE1MjE/b8e4e3eadf244d8c9db81e3911aca591'],"['Chemmad, Kerala']",[]
['Elite tiles & sanitaryware'],['tel:088833 53137'],[],"['Kanchipuram, Tamil Nadu']",[]
['Admin vitrified Pvt Ltd.'],['tel:919537660060'],['https://www.houzz.in/trk/aHR0cHM6Ly93d3cuYWRtaW52aXRyaWZpZWQuY29tLw/b311f92f41640051b42cba08ee2ba24c/ue/NjA1OTk4NzM/081b0ef6c7da67ac1d00938bdae3cfbf'],"['morbi, Gujarat']",[]
['L World Tiles'],['tel:075672 15246'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5sd29ybGR0aWxlcy5jb20/3f2e3ff3e8a3d815b693dea7cc8bc88a/ue/NTczNDE0ODE/0589ab910055879ac53c737aeeea37f0'],"['morbi, Gujarat']",[]
['Qsec tiles'],['tel:+1 963-811-1337'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5xc2VjdGlsZXMuY29t/20ffa86b1b14a1415f8e9bf99fe38ce8/ue/Mjk2Mjk4OTM/7bbd367086c3d2feeb2c6bc354589ec9'],['Jodiya'],[]
['Regatta Universal Exports'],['tel:0120 473 6000'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5yZWdhdHRhZXhwb3J0cy5jb20v/fc1f85a20efd1c60c40ed41724b85fd8/ue/MTk0NjAxODM/63769b19215e7b021ccee7775b8dfbba'],['Noida'],[]
['ADILA CERAMIC'],['tel:099788 66567'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5hZGlsYWNlcmFtaWMuY29tLw/e8b59052faf9ec6dbe380e0494bd064d/ue/NTE3MjI2OTA/4c3a1e3bbc06cf68d7b53126abbd7c61'],"['Morbi, Gujarat']",[]
['DIMENSION the tiles hub'],['tel:098206 27527'],['https://www.houzz.in/trk/aHR0cHM6Ly9iaHVtaWtfc2F0cmEuaG91enouaW4/272ec247198c583e414d0f008e4ce849/ue/NDAwMDE4OTI/788d11540296ae015b972373f38dadf4'],"['Mumbai, Maharashtra']",[]
['Stonesmiths- Redefining Stone-Age'],['tel:011 2326 7468'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5zdG9uZXNtaXRocy5jb20/323c65b852f848db125f4d98c8f2313a/ue/ODMwMzkzMQ/742e0040615276ce188cec4bb560d028'],['New Delhi'],[]
['121 Home Decor by Saibaba Stone & Tiles'],['tel:022 2410 3786'],['https://www.houzz.in/trk/aHR0cHM6Ly8xMjFob21lLmhvdXp6Lmlu/45dcb93c6bf9ecb11a0ee56ee3678716/ue/Mjg1MjAxMw/6a503b0c59c0fc0250bda46c8c1c6392'],['Mumbai'],[]
['Indus Tile Art'],['tel:098330 66726'],['https://www.houzz.in/trk/aHR0cHM6Ly93ZWJ1c2VyXzU4MjIwMzkxNS5ob3V6ei5pbg/13486d94f95cc7b1e5d092d891314b01/ue/NTUyNzAyMjE/1f0126a59abdddb3bf6df4cb16179a6c'],"['Navi Mumbai, Maharashtra']",[]
['STAR ASSOCIATES - PREMIUM EUROPEAN TILES IMPORTERS'],['tel:091676 87424'],['https://www.houzz.in/trk/aHR0cHM6Ly9ydXNoYWJoX3NoYWg0Ny5ob3V6ei5pbg/8d0224f1081fb76f9d7cf47d55c32d98/ue/NTM3NDA1ODk/0807266ef3f222ae13670eff2d03f21d'],"['Mumbai, Maharashtra']",[]
['MARBLE RESTORATION'],['tel:096036 39555'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5pbmRpYW1hcnQuY29tL2tvbnNlcnRvLw/0eb8e97b0b559144872c280ada5bf48c/ue/NDQ2Mzc1MDc/de432249bbec218a4a6d1b9708d89f1a'],"['Hyderabad, Telangana']",[]
['Yashoda Mica and Mining Pvt. Ltd.'],['tel:096800 03499'],['https://www.houzz.in/trk/aHR0cDovL3d3dy55YXNob2Rhc3RvbmVzLmNvbQ/58f2565f63ff21d5069fcf445a06edcc/ue/NDIwMTk5ODM/b17f0cce32d00f59158768e458cd31ab'],"['Jaipur, Rajasthan']",[]
['Unico Tiles Pvt Ltd.'],['tel:096624 40719'],['https://www.houzz.in/trk/aHR0cDovL3d3dy51bmljb2NlcmFtaWMuY29t/a3d88ae498342a019a98ce67c25c64f1/ue/NTU0MDI4NjU/7c4f44796c087e963fbb95638860a056'],"['Morbi, Gujarat']",[]
['Home360 degrees'],['tel:099122 22549'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5ob21lMzYwZGVncmVlLmNvbQ/8ba4c41eb806e9d075720081d1f637cc/ue/NDI1NTIzNTk/320bbe2fe3e82b53269e6c3592ae7dfb'],"['Hyderabad, Telangana']",[]
['Home360 degrees'],['tel:099122 22549'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5ob21lMzYwZGVncmVlLmNvbQ/8ba4c41eb806e9d075720081d1f637cc/ue/NDI1NTIzNTk/320bbe2fe3e82b53269e6c3592ae7dfb'],"['Hyderabad, Telangana']",[]
['Fea Ceramics'],['tel:099798 44493'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5mZWFjZXJhbWljcy5jb20/829dc3d836f574c7783bae00e93a20f8/ue/NDIzMzY2MDg/18193e660fecbea755eef62b33657bf4'],"['Morbi, Gujarat']",[]
['PICCOLO MOSAIC LTD'],['tel:093775 28057'],['https://www.houzz.in/trk/aHR0cDovL2l0YWxpYWdyb3VwLmluLw/a18731b9610701c4b18592847529bf62/ue/NDc2NTg5MDQ/b2260157c11ac3ac7789e9b0eaee8275'],"['Ahmadabad, Gujarat']",[]
['Dutt Stone Contractor'],['tel:097820 49249'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5kdXR0c3RvbmUuY29t/ad793cc17303bc1f0cbbbd357fb42412/ue/NDI1NTA0MDQ/ad197331f3ebd323b2e76fa31a8e9063'],"['Bhilwara, Rajasthan']",[]
['ARMANO VITRIFIED LLP'],['tel:095120 33253'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5hcm1hbm92aXRyaWZpZWQuY29t/5640bd41b1159ffa52032ce566a26012/ue/NTI4NDYwMTk/acc1f8a20d4f50a467dc51066a7a63b9'],"['MORBI, Gujarat']",[]
['Brij Granites'],['tel:096600 96496'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5icmlqZ3Jhbml0ZXMuY29t/8bfe5ee66fb65a37e2295ab25026cd83/ue/NTA3ODk3MjQ/4373b24a41ed3c877a3996ba7e9fbbc9'],"['Chittaurgarh, Rajasthan']",[]
['Blackbird International'],['tel:097370 96731'],['https://www.houzz.in/trk/aHR0cDovL2JsYWNrYmlyZGdsb2JhbHMuY29t/dd8a4127090fcbbeaae273aa7a791777/ue/MzQ3NDE4NzY/ff6ad1ff9b350f6fb728121cbcd00e9d'],"['Morbi, Gujarat']",[]
['Maloo Stones'],['tel:094141 50751'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5tYWxvb3N0b25lcy5jb20v/fb39beed25cb613c02577dcbefa60e3b/ue/MzYzMTM0Njk/1359774ee44fd66b717c19b50be1c52f'],"['Jaisalmer, Rajasthan']",[]
['RS Marble & Granite Industries'],['tel:099154 55333'],['https://www.houzz.in/trk/aHR0cDovL3JzbWdpLndlZWJseS5jb20/e8a437de2419a4bee58b2a42a7605f77/ue/MTEwMTg1OTQ/e0ceed3e8468420d55cabd37b6a40896'],['panchkula'],[]
['Sipani Marbles'],['tel:097319 02222'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5zaXBhbmltYXJibGVzLmNvbS8/f9a7c09165d676674ad04e3eb1dca6d9/ue/NTQ3NTU3MjE/2765ebab798eddabb8efed1f95629c00'],"['Bengaluru, Karnataka']",[]
['Shakti Marbles'],['tel:094640 74477'],[],"['Bathinda, Punjab']",[]
['Metro Marbles And Granites'],['tel:098453 40191'],['https://www.houzz.in/trk/aHR0cDovL21ldHJvZ3JvdXBvZmNvbXBhbnkuY29tLw/ad75b5c4a452059650e96e8e75f9204e/ue/NTQ0OTczNzY/0ee9375ab1f1f6cd5bbcbfd9fc6dc1f3'],"['Mangalore, Karnataka']",[]
['GLAS SHAPE INDUSTRIES'],['tel:094261 33577'],['https://www.houzz.in/trk/aHR0cDovL2dsYXNfc2hhcGUuaG91enouY29t/5694b32a8bd9dc8ed8c327f20e8e2f58/ue/MzM5MDIwNTA/4ca073c346459cde2681798bd44860d1'],"['Rajkot, Gujarat']",[]
['Sunhearrt Ceramik'],['tel:088664 44600'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5zdW5oZWFycnQuY29t/2d91532b01dcfec50f57120495203343/ue/NTQwOTQ0NjE/96ef21188ef1ed2c075ccb78371c698c'],"['Morbi, Gujarat']",[]
['BABA Quartz'],['tel:094612 81421'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5iYWJhcXVhcnR6LmNvbQ/e75320a1b710d4a5416324510090059c/ue/Mzk4NzcyMDM/5ac8caf4cd0517cbad1a37a0da994a4b'],"['Ajmer, Rajasthan']",[]
['RSG Stones'],['tel:0141 410 8100'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5yc2dzdG9uZXMuY29t/9d29c1a1eb63fae6ee30e27650a5c8b2/ue/ODM5NjQ2Mw/fd55e37ba0d39d2e3d0e3aa0b7e0a7d5'],"['Jaipur, Rajasthan']",[]
['Shree salasar natural stone'],['tel:099282 12213'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5zYWxhc2Fyc3RvbmUuY29t/9f31a1140f494662582a256524cb92d8/ue/NjYwODA4NQ/4d5510bdeb402223274cbb5bae220416'],['Jaipur'],[]
['Arihant Stones'],['tel:097823 89107'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5hcmloYW50c3RvbmVzLmNvbQ/0ca3f682d15175b502fef0aed0104d22/ue/OTMzMzc3Mg/1ce3c5ee3be2a9cf2d92943bc7b2caff'],['Makrana'],[]
['Arihant Granites'],['tel:020 6726 4300'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5hcmloYW50Z3Jhbml0ZXMuaW4v/e6be167b7a719f32b0205e6cbcd65b4d/ue/NzMyNDQ2Nw/6a7deb64ad117f5aa31f72d3dc9d092e'],['Pune'],[]
['Shree Nakoda Tiles Pvt. Ltd.'],['tel:077379 99999'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5uYWtvZGFtYXJibGVzLmNvbS8/33877c47eed36cfe1ca4ec2653d4a5df/ue/NjcyODM3MQ/964c6f8917cfe108054b58583b154685'],['Udaipur'],[]
['Aqua Imperial'],['tel:098105 50068'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5hcXVhaW1wZXJpYWwuY29t/4f0296d3d3608898f29a47337dc4e6ea/ue/MTU0MDkxNDg/b9cd90826a8600fe2b73a72394a5554f'],['New Delhi'],[]
['KSConstruction'],['tel:097231 83130'],[],"['Vadodara, Gujarat']",[]
['Diaminshine Exports'],['tel:097611 55545'],['https://www.houzz.in/trk/aHR0cDovL2RpYW1pbnNoaW5lLmNvbS8/b10cb04c9506dad78634adbf499c0da5/ue/NTI1MTcyNTU/1b0ab796900c07bb5143d6cd4e297a9c'],"['Noida, Uttar Pradesh']",[]
['Maheshwari Impex'],['tel:080500 65000'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5tYWhlc2h3YXJpbXBleC5jb20/a1e1d1a01219a046a3f1a6f809fe24a0/ue/MzIwNjA0MDQ/80bdd27a5fa62eabc41b29148c9294bb'],"['Bangalore, Karnataka']",[]
['QUTONE CERAMIC PVT.LTD'],['tel:098228 02880'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5xdXRvbmVjZXJhbWljLmNvbQ/55d10a0cbaf1278c3498a925a4fa723a/ue/NDA3MTI4Ng/adeaa3b6a52f21ab6ac98dfd1641c143'],['PUNE'],[]
['S S Stona'],['tel:081239 36557'],[],['SEDAM'],[]
['Bhupinder flooring engineeras'],['tel:099147 33393'],[],"['Phagwara, Punjab']",[]
['SENTHAMARAI MARBLES AND GRANITES PVL.LTD'],['tel:075500 53339'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5zbWdwbC5jby5pbg/d8bf73d4629c558de63d773d9da1bffe/ue/NDA3NDAxOTc/0de1cc0bf53be259fc07847230402bc8'],"['Hosur, Tamil Nadu']",[]
['Marbely Ceramica'],['tel:099093 88988'],['https://www.houzz.in/trk/aHR0cDovL21hcmJlbHljZXJhbWljYS53ZWJzaXRlMi5tZS8/f6aaaa2ba3540e8ff7ac03c6a85f66a8/ue/NTQzOTMzNTU/738092f369fc95509aeb17033be38cc1'],"['Morbi, Gujarat']",[]
['Rainbow Granite World'],['tel:086181 88780'],[],"['Mangalore, Karnataka']",[]
['Bluezone Vitrified'],['tel:089806 12462'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5ibHVlem9uZXZpdHJpZmllZC5jb20/69b4505d324812c415312c9c41f97b68/ue/NDEzNDY2ODY/0517c56b55d45cd63b5ca3e812382629'],"['Morbi, Gujarat']",[]
['Tempesta Luxury Products'],['tel:098991 12683'],['https://www.houzz.in/trk/aHR0cDovL3d3dy50ZW1wZXN0YWx1eHVyeS5jb20/5bcff8dbab2d53dbbefc64b29c6012da/ue/MTM4MjMzMzI/1d630daf4269d99ff2368ef3b683925e'],"['Gurgaon, Haryana']",[]
['MGM Stones'],['tel:919819829404'],['https://www.houzz.in/trk/aHR0cDovL21nbXN0b25lLmNvbQ/c35dfeccf67214df99e4847ffb079186/ue/MTY5MzQ1Njg/02d99f9b38f648f8ee6e2561eb942542'],['mumbai'],[]
['HOME360DEGREE'],['tel:082475 85204'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5ob21lMzYwZGVncmVlLmNvbQ/8ba4c41eb806e9d075720081d1f637cc/ue/NDc2NTgwMDE/e99e7febba3cfbbe3eabc3a3a37df56a'],"['HYDERABAD, Telangana']",[]
['Deccan Stones'],['tel:090006 35500'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5EZWNjYW5zdG9uZXMuY29t/39363775f45a5905d125ebfaf5dc2048/ue/NDYxNzY5MTc/3ae7dc7c9a60a1c047a4dc2c9d83af6a'],"['Hyderabad, Telangana']",[]
['Stone&Beyond'],['tel:099283 20719'],['https://www.houzz.in/trk/aHR0cDovL2luc3RhZ3JhbS5jb20vc3RvbmVfYW5kX2JleW9uZC8/fe84034c01dfe94f2d0f41364f0d5d95/ue/NDI0NTAzMDE/9044ef2ee71e7cc3b8ca396372532ccf'],"['Udaipur, Rajasthan']",[]
['TTI World Trade Agency Pvt. Ltd.'],['tel:077188 93384'],['https://www.houzz.in/trk/aHR0cDovL3d3dy50dGl3dGEuY29tLw/afb1dd4aca5265b1f7f9cadb2529a444/ue/NDI0NDU1NjA/c1c21539215aa173650add195fdcf3c8'],"['Mumbai, Maharashtra']",[]
['MPG Stone'],['tel:096547 28547'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5tcGdzdG9uZS5jb20/d62b9e909b406bfb4ea536282e8c7c01/ue/NDAxMzgzNTI/9b3deae3122ae66ba4f4f89263acb902'],"['Gurgaon, Haryana']",[]
['Rainbow Granite World'],['tel:086181 88780'],[],"['Mangalore, Karnataka']",[]
['Gres Ceramica'],['tel:099790 06871'],['https://www.houzz.in/trk/aHR0cDovL2dyZXNpbnRlcm5hdGlvbmFsLmNvbS8/aa81beec042285fe05fd70d4514453aa/ue/NTM3MjU1MDQ/b791d1af47af98ca195343fcd5e71493'],"['Morbi, Gujarat']",[]
['Marbely Ceramica'],['tel:099093 88988'],['https://www.houzz.in/trk/aHR0cDovL21hcmJlbHljZXJhbWljYS53ZWJzaXRlMi5tZS8/f6aaaa2ba3540e8ff7ac03c6a85f66a8/ue/NTQzOTMzNTU/738092f369fc95509aeb17033be38cc1'],"['Morbi, Gujarat']",[]
['Deepak marbles and Granites'],['tel:098450 61688'],['https://www.houzz.in/trk/aHR0cHM6Ly9kZWVwYWttYXJibGVzYW5kZ3Jhbml0ZXNiYW5nYWxvcmUuanVzdGRpYWwuY29tLw/70afe0b522d2051ceefe11f1f8404d27/ue/NTQ3ODA5NjU/ca42a3275d47c6c427ddda8d55b6301d'],"['bangalore, Karnataka']",[]
['DNB Ceramic'],['tel:098798 57585'],['https://www.houzz.in/trk/aHR0cDovL2RuYmNlcmFtaWMud2VlYmx5LmNvbQ/f30b21b48229d5139dbd32f8171779aa/ue/NTQ0NTUzMDg/5492252e1fe1412004711cda08e63d83'],"['Morbi, Gujarat']",[]
['Simpolo'],['tel:917574862748'],['https://www.houzz.in/trk/aHR0cDovL3NpbXBvbG9ncm91cC5ob3V6ei5jb20/28efab68dfe1de6095784b6165c998a7/ue/Mjk1MTY2ODU/2c23798aacff654300a5ff740ce70295'],['morbi'],[]
['The Stone Souk'],['tel:099871 89828'],['https://www.houzz.in/trk/aHR0cDovL3d3dy50aGVzdG9uZXNvdWsuY29t/26d4764a17d916237da87437156f3172/ue/NDA4NDU1ODA/40db7d529342c37cf4b959c59ba956e0'],"['Mumbai, Maharashtra']",[]
['GRAFFITI (INDIA) PVT LTD'],['tel:096198 71777'],['https://www.houzz.in/trk/aHR0cDovL2dyYWZmaXRpdGlsZXMuY29tLw/ad8f7f5ecbe8b872f748341e68fad223/ue/NTQ2NzY5NjM/e47ec9629f04c13cdf6764a977c3ff68'],"['Ahmedabad, Gujarat']",[]
['M.D. TRADELINE.'],['tel:086963 73342'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5tZC10cmFkZWxpbmUub3Jn/27bf64bbfdafdfbbcdd235a797e2b7bb/ue/NTIwNDUyMjA/26cd5ab0e16cf4e6c4eb5b6515fd2f9a'],"['Jalore, Rajasthan']",[]
['Dream World IMPEX'],['tel:094094 90194'],['https://www.houzz.in/trk/aHR0cDovL2R3aW1wZXguaG91enouY29t/63098dfc29b2c58b7f221730e99bc1ff/ue/MTc1ODg0ODM/9126fd4b057814dc22113eec3771915b'],['Morbi'],[]
['vitagres ceramica'],['tel:098981 81656'],['https://www.houzz.in/trk/aHR0cDovL3ZpdGFncmVzLmNvbQ/90b1cdf01b597f7629ffb88ba9ecb219/ue/MzQzNzU3OTY/18ed5e1db59b983b3ae213ef9f2c1bb2'],"['morbi, Gujarat']",[]
['Shree Jal Devi Stone'],['tel:098296 21012'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5zamRzaW5kaWEuY29t/edd403db3d806688d11a9ea5e424375f/ue/ODI4ODE0Nw/9f79eae12c347baed829bfe0e467cecd'],['Deoli'],[]
['Saad stone'],['tel:077289 88777'],[],"['Kota, Rajasthan']",[]
