company name,mobile no,website link,state and city,email
['Axiom Exports'],['tel:0141 404 0884'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5heGlvbWV4cG9ydHMuY29t/32602061eb73e069215ca3e9feba50ed/ue/MTU1NzgwNQ/cbc7f888c422359dad9b3e4e398c2c8d'],"['Jaipur, Rajasthan']",[]
['StonzPro Trading Private Limited'],['tel:097317 97797'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5zdG9uenByby5jb20/51ab25b94f326d995efb12aab822c6f5/ue/NDA2OTkxMg/e3ac6489034b99794837722211836e5d'],['Bangalore'],[]
['R K Marble'],['tel:073001 00200'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5ya21hcmJsZS5jb20v/abfac9737d0c3166a639156753e0b42b/ue/NDUzMDM1ODQ/316e9e42ebe659bbe6d811ae27cdb3fa'],"['Kishangarh, Rajasthan']",[]
['DHARTI CRAFT'],['tel:094140 77044'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5kaGFydGktY3JhZnQuY29t/b7a5047223ea650f8284ed1c80232562/ue/MjM1MzEyMzY/f3754a9d9b6108717ef3e6f2b8d858a0'],"['JAIPUR, Rajasthan']",[]
[],[],[],[],[]
['Shree Ram Marble Tiles Company'],['tel:089478 12514'],['https://www.houzz.in/trk/aHR0cHM6Ly93d3cuZmFjZWJvb2suY29tL1NSTVRDMTk3OC8/9c45d77c09dce23a1fdb162f3675dd90/ue/NDIwMjE5NDk/eae973a5d15b694e63cba881eba885ee'],"['Bikaner, Rajasthan']",[]
[],[],[],[],[]
['Mother Mary Exports India'],['tel:098291 39819'],['https://www.houzz.in/trk/aHR0cHM6Ly93ZWJ1c2VyXzMzNzY0MDkzNi5ob3V6ei5lcw/4913dbc05f86b2e0a8bed170d5731c49/ue/NTM1NjcyMzg/03fc810baeb03f610ba2aca2dd3ee6a7'],"['Bhilwara, Rajasthan']",[]
['Maxaner International'],['tel:081098 56002'],['https://www.houzz.in/trk/aHR0cDovL21heGFuZXJzbGF0ZS5jb20vYmxhY2stbGltZXN0b25lLw/ade29e778e3fa14b2863c7ca6f846932/ue/ODg5MDM5Nw/ad11dfd0dbf2f3f611d698775970eb5c'],['Gwalior'],[]
"['JB Marmo Pvt., Ltd.,']",['tel:091000 55504'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5qYm1hcmJsZXMuY29t/f39cdf56a42b03a2abd85ef0ac30451b/ue/NjAxMzY3MTc/ba4354d583b731d3f4404f4aee21dfae'],"['Hyderabad, Telangana']",[]
['Pavit Ceramics Pvt. Ltd.'],['tel:1800 233 3366'],['https://www.houzz.in/trk/aHR0cHM6Ly93d3cucGF2aXRzLmNvbQ/a517318fb53702297fcada95ce707aaf/ue/NTY5MjI1NTM/6e4f7c91271f0276d531847af33ac25c'],"['Ahmedabad, Gujarat']",[]
['Contractorji construction'],['tel:098796 54068'],['https://www.houzz.in/trk/aHR0cDovL2NvbnRyYWN0b3JqaS5jb20/3a4e9fe03926043783cce53d31842bb7/ue/NTkyMTE0OTc/64c303b9f99f8da1b3f7259933ef665a'],"['Navsari, Gujarat']",[]
[],[],[],[],[]
[],[],[],[],[]
[],[],[],[],[]
[],[],[],[],[]
[],[],[],[],[]
[],[],[],[],[]
[],[],[],[],[]
[],[],[],[],[]
[],[],[],[],[]
[],[],[],[],[]
['Precision Tile & Stone'],['tel:+1 208-280-0827'],[],"['TWIN FALLS, Idaho, United States']",[]
[],[],[],[],[]
[],[],[],[],[]
[],[],[],[],[]
[],[],[],[],[]
[],[],[],[],[]
[],[],[],[],[]
[],[],[],[],[]
['Tim Hibler Tile'],['tel:+1 404-210-3690'],[],"['Alpharetta, Georgia, United States']",[]
"['Peggy Card - Architectural Ceramics, Inc.']",['tel:+1 301-217-4113'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5hcmNoaXRlY3R1cmFsY2VyYW1pY3MuY29t/f8c4e9e21a1b9a5de553faf494250790/ue/NTExNzYyNQ/d2ccfa74d22b4606fcd355bf75742f5b'],"['Rockville, Maryland, United States']",[]
['Amendola Marble and Stone'],['tel:+1 914-997-7968'],['https://www.houzz.in/trk/aHR0cDovL1d3dy5hbWVuZG9sYW1hcmJsZS5uZXQ/843483ef2fe101d97dce0e05a3715fef/ue/OTA4MDQ2Ng/e269ec485273a971c8663e66a46fce3b'],"['White plains, New York, United States']",[]
"['Domus Surfaces, LLC']",['tel:+1 916-803-0117'],['https://www.houzz.in/trk/aHR0cDovL2RvbXVzc3VyZmFjZXNsbGMuY29t/313d8c1b2d77f6242471e9ad1cd394c9/ue/NDU0ODE4Mw/845c23af3a5d1226521c9653e1429352'],"['Sacramento, California, United States']",[]
['Premier Granite and Marble'],['tel:+1 610-863-0314'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5wZ21zdG9uZXMuY29t/5d3f1a056412ed3f5a14ae2ca2d830f5/ue/OTA5MDY5MA/f7cd00f542d42ce683bc19cd4e5e0948'],"['Pen Argyl, Pennsylvania, United States']",[]
['Eden Clay'],['tel:+44 1277 624966'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5lZGVuY2xheS5jby51aw/9cde66411954d08a6dad04f7fcc5d9fa/ue/OTA2NTY1OA/769fa09fbd1754c677119b0bd065c40c'],"['Billericay, Essex']",[]
['MKW Surfaces'],['tel:+44 20 3078 8912'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5ta3dzdXJmYWNlcy5jby51aw/e0c24b1db951824ae78d64a681ac8584/ue/OTEwMTc1OQ/b211ce8484e357f388e8060ac2a6a399'],"['London, Greater London']",[]
['Bellano Tile Company'],['tel:+1 604-294-2736'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5iZWxsYW5vdGlsZS5jb20/3e7212a9012a48c9ca171a84907a1509/ue/OTA5NDc0Mw/2c1b5cc18cf398a86e3357a958dca574'],"['Burnaby, British Columbia, Canada']",[]
"['Pro Contracting ""The Countertop Specialist""']",['tel:+1 541-484-6268'],['https://www.houzz.in/trk/aHR0cDovL2NvbnRyYWN0aW5nY291bnRlcnRvcHMuaG91enouY29t/136875c462a36799905e05e3aa4029fc/ue/ODk0NjU2Nw/f2c1422784cfca8a39b1b0dc7c05dee6'],"['Eugene, Oregon, United States']",[]
"[""LEONARDO'S MARBLE AND GRANITE""]",['tel:+1 248-468-2900'],['https://www.houzz.in/trk/aHR0cDovL1dXVy5MRU9OQVJET1NNQVJCTEVBTkRHUkFOSVRFLkNPTQ/bde29fe2c863552559477fbc010035c5/ue/OTA5NDc3Mg/31bcbb99eed8a3739f5798f68b084a09'],"['WIXOM, Michigan, United States']",[]
['Granite Planet'],['tel:+61 95873818'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5ncmFuaXRlcGxhbmV0LmNvbS5hdQ/f45c7cf35c1023275039662f5708aa72/ue/NzEzNTg4OA/6206d2b5b88950c92a75dd9a938ea58d'],"['Mordialloc, Victoria']",[]
['Brittany and Coggs LLC'],['tel:+1 603-742-5122'],['https://www.houzz.in/trk/aHR0cDovL2JyaXR0YW55YW5kY29nZ3MuY29t/e81679be51ded180766c0290bcbc1e78/ue/OTA5MDUwMw/5bd8289945ab4be8d45c98f62de1127a'],"['Dover, New Hampshire, United States']",[]
['Bespoke Surfaces Ltd'],['tel:+44 1892 862698'],['https://www.houzz.in/trk/aHR0cDovL2Jlc3Bva2VzdXJmYWNlcy5jby51aw/9d48876f533dfd3a8b736cb57fb5f9e0/ue/OTEwMjk5Mw/4b15a33b3ba1e8920eb416ff0bb92e6c'],"['Tonbridge, Kent']",[]
['Ecocrush'],['tel:+1 855-659-3651'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5lY29jcnVzaHVzYS5jb20/6ecfda530e581e858ae1bd81c8906eea/ue/OTEwODUwMw/8b759de4faa1c6a5a0cbf873e7617646'],"['Bend, Oregon, United States']",[]
['Green River Stone Company'],['tel:+1 607-547-5920'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5ncmVlbnJpdmVyc3RvbmUuY29t/a5c60816a9b6aaaf294d9c671a8da6a2/ue/OTEwNzc5OQ/a50992037c4e33b5f640e0081d33df01'],"['Fly Creek, New York, United States']",[]
['Yola Media Inc.'],['tel:+1 778-753-5747'],['https://www.houzz.in/trk/aHR0cDovL3lvbGFtZWRpYS5jb20/bf05ee9ed836b2b4ec26240beb8a0b80/ue/ODIzNzQ3NA/f4737f9fb2495cf7bba51613484c9205'],"['Kelowna, British Columbia, Canada']",[]
[],[],[],[],[]
[],[],[],[],[]
[],[],[],[],[]
[],[],[],[],[]
[],[],[],[],[]
[],[],[],[],[]
[],[],[],[],[]
['Atlas Marble and Granite'],['tel:+1 973-491-5454'],['https://www.houzz.in/trk/aHR0cDovL25ld2plcnNleXN0b25lLmNvbS8/f38b6933a386b9869fe7840dc35fc1b5/ue/MTMwODQzOTM/28c6ec80a5c97ed8584f46b05db1aec9'],"['Springfield, New Jersey, United States']",[]
['SSC Countertops'],['tel:+1 604-294-4071'],['https://www.houzz.in/trk/aHR0cDovL3NzY2NvdW50ZXJ0b3BzLmNvbS8/f74a088334bdf405061636b413b674e5/ue/MTMwODE0NDY/d2dd245bf38132db9ed5aa0c527b2e7f'],"['Burnaby, British Columbia, Canada']",[]
['Sharp TIle and Stone'],['tel:+1 615-601-6760'],['https://www.houzz.in/trk/aHR0cDovL3NoYXJwdGlsZWFuZHN0b25lLmNvbS8/b7f3f0c5850e38001e3418ecb2aee0e5/ue/MTMwODYxNjk/8d8f707cd71ef75f60c84888b5bcb690'],"['hendersonville, Tennessee, United States']",[]
[],[],[],[],[]
[],[],[],[],[]
[],[],[],[],[]
[],[],[],[],[]
[],[],[],[],[]
[],[],[],[],[]
[],[],[],[],[]
['BAASAR STONE PTY LTD'],['tel:+61 3 9357 7780'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5iYWFzYXJzdG9uZS5jb20uYXU/a2eb2dee75559739cfdf966763c7c417/ue/MTU4OTQ1NzI/67e0d9a519bc0d76dc918cf7095b2f34'],"['Campbellfield, Victoria']",[]
['StoneWorks By Design'],['tel:+1 405-596-1005'],['https://www.houzz.in/trk/aHR0cHM6Ly93d3cuZmFjZWJvb2suY29tL3N0b25ld29ya3NieWRlc2lnbi8/7f41e8b3dde55672e316ea2eb819dfe6/ue/MTU4ODU2MzM/5bd246314ba161de146014e539950451'],"['Newcastle, Oklahoma, United States']",[]
['Tile Outlets of America Sarasota'],['tel:+1 941-549-8453'],['https://www.houzz.in/trk/aHR0cDovL3d3dy50aWxlb3V0bGV0cy5jb20/e890d056cde60e82a2d96125979abc93/ue/MTU4ODM5MzQ/e457924e8189f75b4639b8f603021933'],"['Sarasota, Florida, United States']",[]
['CODE Impex'],['tel:+1 973-337-2323'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5jb2RlaW1wZXguY29t/4eda33d8a35740e01142064038707b87/ue/MTU4ODA4MTE/4511717754711648343485543b0c5bdf'],"['Livingston, New Jersey, United States']",[]
['Tile Outlets of America Tampa'],['tel:+1 813-876-0080'],['https://www.houzz.in/trk/aHR0cDovL3d3dy50aWxlb3V0bGV0cy5jb20/e890d056cde60e82a2d96125979abc93/ue/MTU4ODQwNDY/bb6c76008fd1711ef15649b0f15e5418'],"['Tampa, Florida, United States']",[]
['Tile Outlets Of America Llc'],['tel:+1 844-862-8453'],['https://www.houzz.in/trk/aHR0cDovL3d3dy50aWxlb3V0bGV0cy5jb20/e890d056cde60e82a2d96125979abc93/ue/MTU4ODQzNjc/14bae619bdb36c2342e23e0f7b12cce9'],"['Atlanta, Georgia, United States']",[]
['Intertile'],['tel:+64 9-296 0444'],['https://www.houzz.in/trk/aHR0cDovL3d3dy50aWxlc29uZWxsaW90LmNvLm56/7a9fe6ce214b5fcaa7c199ca7bbc9831/ue/MTU4NzUzMzc/0dafe3a589cfb58999c27bd93ea3267f'],['Auckland'],[]
['IMAC Design & Stone Fabrication'],['tel:+1 954-818-2444'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5pbWFjZGVzaWduYW5kc3RvbmUuY29t/e02b6005bfacc1843781a9aa39f718a7/ue/MTU5MjIxOTA/21d22ded102146b97df7b05c859ddb53'],"['Pompano Beach, Florida, United States']",[]
['Stonex Granite & Quartz Inc.'],['tel:+1 226-289-2975'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5zdG9uZXguY2E/10822ba3ebec72bbf21fee80d551d7de/ue/MTU1OTIwMTQ/6240457cfa955f2dfc721e2030593c8b'],"['Woodstock, Ontario, Canada']",[]
