company name,mobile no,website link,state and city,email
['Robert Galusha Design'],['tel:+1 512-994-7414'],['https://www.houzz.in/trk/aHR0cDovL3JvYmVydGdhbHVzaGFkZXNpZ24uY29t/e7e13c5d180186ee824b873c29b0d4e6/ue/MTc2OTM2Nw/2c0f826ecd4416cb92980808c1ad0d97'],"['Austin, Texas, United States']",[]
['The Flying Lamb'],['tel:+61 430 986 579'],['https://www.houzz.in/trk/aHR0cDovL3RoZWZseWluZ2xhbWIuY29t/e5fdfa9fea1194efa9ff474b7cd80360/ue/MjA0Mjk3MjQ/41864c73d2855bef5cdefce3fda1dbdb'],"['Melbourne, Victoria']",[]
['FERRARI GREEN CONTRACT GROUP'],['tel:+1 866-400-3830'],[],"['San Jose, California, United States']",[]
['Fibrenew Halifax'],['tel:+1 902-471-2195'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5maWJyZW5ldy5jb20vaGFsaWZheC8/59f038ac22b4e3b961f76abcf232a94f/ue/MzQyNjAxNDQ/088bde56842572c23d8f59340975c983'],"['Middle Porters Lake, Nova Scotia, Canada']",[]
['Fibrenew Hamilton'],['tel:+1 905-381-1000'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5maWJyZW5ldy5jb20vaGFtaWx0b24v/57ea85c00f0ca71b09287836b5527fae/ue/MzQyNjI2NTI/c7ba4df9135e4f6160ae2c37f5aa5a44'],"['Brantford, Ontario, Canada']",[]
['Elegance'],['tel:+1 360-392-8121'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5yY2hoYXJkd2FyZS5jb20v/30848340b69cb31d34c5c27cf95192a9/ue/MTc5NzU0OA/3f5c25fdfab058e71ad40f5406445f4e'],"['Blaine, Washington, United States']",[]
['Hegemann Raumausstatter'],['tel:+49 2536 9367'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5yYXVtYXVzc3RhdHRlci1tdWVuc3Rlci5kZQ/d4a2eb7c8067d20aebf25084e405af38/ue/MjA4NDI0OTU/1a4f7bde5726e2c1ba3141918492ccc3'],['Senden-BÃ¶sensell'],[]
['Emeraldwood - Silverio Perez'],['tel:+1 850-376-9241'],['https://www.houzz.in/trk/aHR0cDovL2VtZXJhbGR3b29kLnZwd2ViLmNvbQ/ced5775475e1817518c3900e17f6e620/ue/MzQyODk0MTg/ba1d1d3bf7ae56a7c0b0548946620a73'],"['DESTIN, Florida, United States']",[]
['Shabby Chic Niagara &The Spotted Elk'],[],[],"['Kingston, Ontario, Canada']",[]
"[""Fibrenew St. John's""]",['tel:+1 709-685-2509'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5maWJyZW5ldy5jb20vc3Rqb2hucy8/d3de45b63f352ece242d8ba6f0b6bdce/ue/MzQzMjc4Mzk/68dc9ce5cacb0870fc462ae5d8eb0c9d'],"['Portugal Cove-St Philips, Newfoundland And Labrador, Canada']",[]
['Polsterwerkstatt SÃ¤ufferer'],['tel:+49 7163 530431'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5ncy1wb2xzdGVyLmRl/64a0357e20ad064969572218c7447b0b/ue/MjA4Mzg2MDE/37816fdc362155c60714a432ed13f253'],['EBERSBACH'],[]
['TraceMachine'],['tel:+1 570-778-2118'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5kZXNpZ25zX2J5X3RyYWNleS5jb20/8b31e23181e6b4058da03b43d26593f7/ue/MTc5NjU0Mg/38e672d1ce8e1bf0436e2bc3b06f3d11'],"['North East, Maryland, United States']",[]
['Samantha Drew Interiors'],['tel:+1 631-941-4663'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5zYW1hbnRoYWRyZXcuY29t/204cf1d0122eacea2f88ed6e7f0f83c4/ue/MTc4MDkyOQ/f1269ad6e8754f28fe09792ebb9d2484'],"['East Setauket, New York, United States']",[]
['chapmans upholstery'],['tel:+1 702-204-5283'],['https://www.houzz.in/trk/aHR0cDovL2NoYXBtYW5zdXBob2xzdGVyeS5jb20/ba1d55c7a347e6586c7e57fd8fedd307/ue/MzQzNTYwMzc/39776587a18f550df6c4f90f5b70ca63'],"['n las vegas, Nevada, United States']",[]
['Lucid Bespoke'],['tel:+1 516-996-8014'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5sdWNpZGJlc3Bva2UuY29tL3Nob3Av/39a2d0585348a77c9c4ce60bf19cd789/ue/MjA0MDg5NTk/fe52b63772baad7ca1ae256bc4b2f615'],"['New York, New York, United States']",[]
['Ludovic Doussineau Tapissier Contemporain'],['tel:+33 6 29 02 98 67'],[],['poitiers'],[]
['Philippe Barreau - Tapissier DÃ©corateur'],['tel:+33 2 51 33 08 71'],['https://www.houzz.in/trk/aHR0cDovL3d3dy50YXBpc3NpZXItcGhpbGlwcGUtYmFycmVhdS5jb20v/481e1b47d5c8b1aa38aa59fa32aee580/ue/MjA0NzY1MzY/7487e8a3a51a4b8351e2c8ddde09adf3'],['olonne sur mer'],[]
['Fibrenew Kelowna'],['tel:+1 250-258-1500'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5maWJyZW5ldy5jb20va2Vsb3duYS8/02a4e14ec3888a00df3cbe2bf0b6b97a/ue/MzQzNTMyNTg/535277fcd656e08c2034a9772c333fe1'],"['Kelowna, British Columbia, Canada']",[]
['Fibrenew Lanaudiere'],['tel:+1 514-244-4626'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5maWJyZW5ldy5jb20vcmVwZW50aWdueS8/0661a2dda3e07de2a82c043e0a4f961a/ue/MzQzNTc2NjM/b65ae29e0a17dd53650c67e8c23af55a'],"['Terrebonne, Quebec, Canada']",[]
['Francois DesignFA'],['tel:+971 4 346 6934'],[],"['Dubai, United Arab Emirates']",[]
['BBQGuys'],['tel:+1 877-743-2269'],['https://www.houzz.in/trk/aHR0cHM6Ly93d3cuYmJxZ3V5cy5jb20v/52d260e98bc6c9862d02abca2ce14218/ue/MTc3MjE4NA/37dbf897b1ba9ad87c49c41a5cfb2306'],"['Baton Rouge, Louisiana, United States']",[]
['JW Atlas Wood Co.'],['tel:+1 970-449-3322'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5ldHN5LmNvbS9zaG9wL0F0bGFzV29vZENv/d1f9c0ed2d5553c20b85a4e68b311e65/ue/MTgxMTUyMw/e16c2f3aee3f8717d77cfb42b2d193a7'],"['Fort Collins, Colorado, United States']",[]
['Edit Custom Designs'],['tel:+1 281-616-3292'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5lZGl0Y3VzdG9tZGVzaWduLmNvbS8/a57fd98caa4887b3a97c3d40654cdaf7/ue/MTgwOTAyMg/f0c6475f58dff01fc46eb2e3e074644f'],"['The Woodlands, Texas, United States']",[]
['Blue Print Store'],['tel:+1 214-954-9511'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5ibHVlcHJpbnRzdG9yZS5jb20/ea95bf7e56fa8b34ed24004a11133e10/ue/MTgwMDE3Ng/3aaee3e0a1fdf935b7d87c7a16001ce8'],"['Dallas, Texas, United States']",[]
['Moreira Upholstery'],['tel:+1 508-221-4249'],[],"['NANTUCKET, Massachusetts, United States']",[]
['Fibrenew Lethbridge'],['tel:+1 403-317-1745'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5maWJyZW5ldy5jb20vbGV0aGJyaWRnZS8/43e647738a9664db0a862d5fceb110b3/ue/MzQ0MjQ2NjE/a04cd04059b4557863d75128948f29a2'],"['Lethbridge, Alberta, Canada']",[]
['OIA DECO'],['tel:+33 33983961534'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5vaWFkZWNvLmNvbQ/3f2111876d2bc16aa9c522d78e3aa7af/ue/MjA5Mjc2Mzk/755b826f9af0d753ed9901fbe905e550'],['Saint Nazaire'],[]
['XLS Creation - Tapissier dÃ©corateur'],['tel:+33 6 22 28 46 04'],['https://www.houzz.in/trk/aHR0cDovL3hsc2NyZWF0aW9uLmNvbS8/970a6d05def098117e8bb202e5142699/ue/MjA4NzM0MTA/0cd76e670a5d3cd82967c7f1c0945334'],['dieppe'],[]
['Outdoor Furniture Plus'],['tel:+1 503-501-2515'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5PdXRkb29yRnVybml0dXJlUGx1cy5jb20/a63b62a02974d167bec4788b8993263a/ue/MTgwMDY3MQ/8d054818842a2a41f0bc07ed2e336cdb'],"['Knoxville, Tennessee, United States']",[]
['Unique Furniture by Kelli'],['tel:+1 813-695-7296'],['https://www.houzz.in/trk/aHR0cDovL3VuaXF1ZWZ1cm5pdHVyZWJ5a2VsbGlpbnRhbXBh/62603caabf8ac5596522418aab90ff57/ue/MzQ0MjcwMjM/fe10eec041f96f3cde7d0cc33805abca'],"['Valrico, Florida, United States']",[]
['Sellerie Champenoise'],['tel:+33 6 81 98 66 35'],[],['Saint Brice Courcelles'],[]
['Alpine Home'],['tel:+1 530-564-0971'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5hbHBpbmVob21lZnVybmlzaGluZ3MuY29t/93079089e9cb7c1f7e13ed39989cae7a/ue/MTgxOTg2NQ/6ac2e0cf5311a3b6ad43fb6cdbda5a16'],"['Tahoe City, California, United States']",[]
['Cowboy Kennels'],['tel:+1 210-822-1166'],['https://www.houzz.in/trk/aHR0cDovL2Nvd2JveWtlbm5lbHMuY29t/1ab2fb7c932acc12599f75eddffb0e58/ue/MjA5MTgxMjI/059f23fb02bd1915899de83250095e24'],"['San Antonio, Texas, United States']",[]
['Emma At Home'],['tel:+1 707-559-5022'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5lbW1haG9tZS5jb20/d6e13997bb9702cd8df9ea351e2c2475/ue/MTgwODkxMQ/a65ff6e4848e17b830d2bd04fc062a13'],"['Petaluma, California, United States']",[]
['ART Lecarpentier'],['tel:+33 2 47 27 21 30'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5hcnQtbGVjYXJwZW50aWVyLmZy/7c7ca4b33b763f741a47d862ebb946a1/ue/MjA5MjAxNTY/970be25017f5eeaa1ba458478f6a1dd5'],['Saint-Avertin'],[]
['Modern Classics Furniture'],['tel:+1 360-733-6400'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5tb2Rlcm5jbGFzc2ljcy5jb20/8c509250b63f0df320c33495cb548222/ue/MTgyNTc3Mg/3f82e60d0e9d1c41e657394b0464035a'],"['Chicago IL, Illinois, United States']",[]
['Atelier Jeandesboz - Tapissier DÃ©corateur'],['tel:+33 6 81 12 12 72'],[],['clermont ferrand'],[]
['Connolly furniture'],['tel:+353 87 824 2233'],['https://www.houzz.in/trk/aHR0cDovL2Nvbm5vbGx5ZnVybml0dXJlLmNvbQ/1fe1af7595c18778e0a0e35dbaeabe3c/ue/MjEwNTQ4NTk/64c941cf5b393f499171a52b73c94cd3'],[],[]
['JonRaw Designs'],['tel:+1 707-495-9275'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5qb25yYXcuY29t/7203ba8f0e8f7209b18e0bf8717a749e/ue/MTgzMDcxMA/4c3b8a84ab373ccc9fb11d3ed6fe9270'],"['Petaluma, California, United States']",[]
['TapissiÃ¨re-dÃ©coratrice'],['tel:+33 6 67 53 98 66'],['https://www.houzz.in/trk/aHR0cDovL2F0ZWxpZXJyb3p6ZW4uY29t/da416cbb4feadb0e6ee39a4a925522a1/ue/MjA5ODEyMDk/68c767e5c10dd0e698bb3946f5420293'],['AURAY'],[]
['Liven UP design'],['tel:+1 760-402-4501'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5ldHN5LmNvbS9zaG9wL2xpdmVuVVBkZXNpZ24/fc66d31cb84275b470ccb9b45106fcf8/ue/MzQxMDY0/6ba7f66cce887bbc50f871083e4d15e9'],"['Encinitas, California, United States']",[]
['SIDO SIDO'],['tel:+33 6 68 31 28 70'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5zaWRvc2lkby5jb20/897201e0988489bd5950cc11922129e0/ue/MjEwMjM3Njk/4faef9bb200511e8f3a727cec8396fd1'],['PARIS'],[]
['G Plan Design'],['tel:+44 1225 700880'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5ncGxhbi5jby51ay8/5e6c4ca2095b57f55e6cb8a3cdf72940/ue/MjExNDAyNjE/cb48ec6782c3679082a21cf78c33cf75'],"['Melksham, Wiltshire']",[]
['Mark Moore Design'],['tel:+1 585-330-8927'],['https://www.houzz.in/trk/aHR0cDovL21hcmttb29yZWRlc2lnbi5ob3V6ei5jb20/6ec082490d6efa1fc808e87a38ca68f6/ue/MTgyMTA3Mg/d9d0f5cb1ae217bc055ba26978e7a789'],"['Victor, New York, United States']",[]
['HDC DÃ©cor'],['tel:+33 2 98 74 64 99'],[],['Quimper'],[]
['Your Custom Cellar'],['tel:+1 406-360-6629'],['https://www.houzz.in/trk/aHR0cDovL3d3dy55b3VyY3VzdG9tY2VsbGFyLmNvbQ/40fb8d01a5526f8912b9f9a10daf03e2/ue/MTgyOTY5OQ/ba4c3c44398c961195412950a6c7c1c0'],"['Missoula, Montana, United States']",[]
['Leather Repair Services'],['tel:+1 201-870-0818'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5sZWF0aGVycmVwYWlyc2VydmljZXMuY29t/8c4e25578c258744c637c55461f2a4d2/ue/MzQ1MDYzNzg/9f4551f1f639895db4cfb48a043253c7'],"['Cliffside Park, New Jersey, United States']",[]
['Eurolitex'],['tel:+33 1 60 17 95 27'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5ldXJvbGl0ZXguZnI/d8fe774989b5fda4d5b5354500791078/ue/MjEwNDI5NTc/e795bacf93b15c9bf19571af7e587427'],['PontcarrÃ©'],[]
['Fibrenew West Montreal'],['tel:+1 514-952-8108'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5maWJyZW5ldy5jb20vd2VzdC1tb250cmVhbC9mci8/e529d6623b4889f5e772f2ebc5ba031e/ue/MzQ0ODU4MzY/f1efe810fa419d9b5cb122acac3c1ac5'],"['Montreal, Quebec, Canada']",[]
['Bycengizbulut Design'],[],['https://www.houzz.in/trk/aHR0cDovL3d3dy5ldHN5LmNvbS9zaG9wL2J5Y2VuZ2l6YnVsdXQ/2c76ccf1b140d789eb4aaea300ea39e5/ue/MTgwNzg4NA/f298bc610e84a49f9448f05b110c52de'],['Turkey'],[]
['Pillow Decor Ltd.'],['tel:+1 604-879-8488'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5waWxsb3dkZWNvci5jb20/2400e7751d3bf3f14e463e995fec5549/ue/MTg0NDg0Mw/3e22c167bfdc0b279cb09d85592abd30'],['Vancouver'],[]
['Glassdomain'],['tel:+44 121 236 6637'],['https://www.houzz.in/trk/aHR0cDovL2dsYXNzZG9tYWluLmNvLnVr/b137cae939ba4eb9912927e8704527ea/ue/MTgzNTk2Mg/7ed0ff5e86297ad4eea84aadcb018167'],"['Birmingham, West Midlands']",[]
['Mirror Fabbrica'],['tel:+90 312 467 38 95'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5taXJyb3JmYWJicmljYS5jb20/e87cf31a20854ac89c3be2c0fda1ca1f/ue/MzExMDk4/c88d286802f77ebb84f9cbdf9302c4be'],"['Ankara, Turkey']",[]
['Furniture Fix'],['tel:+1 317-858-7246'],['https://www.houzz.in/trk/aHR0cDovL2Z1cm5pdHVyZWZpeGxsYy5jb20/1389942a3f75a3aa2abac67e44f13133/ue/MzQ1NzA1OTg/7f99f5cd8c81abd40a7f1d01bf4c1bab'],"['Brownsburg, Indiana, United States']",[]
['Michel Larsonneur Tapissier DÃ©corateur'],['tel:+33 6 22 46 88 06'],['https://www.houzz.in/trk/aHR0cDovL21pY2hlbGxhcnNvbm5ldXIuZnIvdGFwaXNzaWVyLWRlY29yYXRldXIv/42bec21cac27898512719d01976f632f/ue/MjEyOTI5MjY/70b343859409bb2eb35629e70fbfc147'],['Colombes'],[]
['New Breed Furniture Network'],['tel:+1 847-946-7867'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5uYmZuLnVz/9e850e9cc3edf28ccf6d9050dc673e45/ue/MTg0OTM0NQ/e67f0b45e84f90f61a394a525443a0eb'],"['Kenosha, Wisconsin, United States']",[]
['Ace Blind & Drapery Svc'],['tel:+1 812-232-3987'],[],"['Terre Haute, Indiana, United States']",[]
['EZ Living Furniture'],[],['https://www.houzz.in/trk/aHR0cDovL3d3dy5lemxpdmluZ2Z1cm5pdHVyZS5pZQ/a47e1aa0736e80ef8aa75918cb8bfd1e/ue/MTg1MDQyNQ/e1235ee718c51c93617101857a2e85ab'],"['Castlebar, Galway, Limerick, Dublin']",[]
['Tapissier crÃ©ateur'],['tel:+33 6 48 10 29 67'],['https://www.houzz.in/trk/aHR0cDovL3BhdWxpbmVrcmllci5jb20/0b465807b18b05c7fa6a7be982b4161a/ue/MjEyMzE0MTI/f84381e79040911429ba990d9e9f37f1'],['Epinal'],[]
['Nathalie CONVERSET'],['tel:+33 6 86 44 10 37'],['https://www.houzz.in/trk/aHR0cDovL25hdGhhbGllLWMuY29t/0c8d9f81eadcc923531bae4a6dc0194f/ue/MjEyNjU0NTM/be24b8418446cc6ff109c7b7da44201d'],['ESSERT ROMAND'],[]
['Yarwood Leather'],['tel:+44 113 252 1014'],['https://www.houzz.in/trk/aHR0cDovL3d3dy55YXJ3b29kbGVhdGhlci5jb20v/769b3fef3663f9405f24a7af8ac47afd/ue/MjEyOTI3NzQ/15ea4dd54fbe087b21bcc07c984c38c4'],"['Leeds, West Yorkshire']",[]
"[""Rendel's Interiors""]",['tel:+1 734-662-4706'],['https://www.houzz.in/trk/aHR0cDovL3JlbmRlbHMuY29tLw/12590ec40a2bcb153c17b7e5a4933a8d/ue/MjEyNzUyNjc/cd57420ccbf8cfd4568dddf8c472cdd7'],"['Ann Arbor, Michigan, United States']",[]
['Fibrenew Medicine Hat'],['tel:+1 403-502-3877'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5maWJyZW5ldy5jb20vbWVkaWNpbmVfaGF0Lw/fbee6203bcab0d5e1f77b1bc58b0119a/ue/MzQ1ODA3MzE/373eb78e0219f8a3244c1529a31fc8ea'],"['Medicine Hat, Alberta, Canada']",[]
['Fibrenew Trois-Rivieres'],['tel:+1 819-380-7208'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5maWJyZW5ldy5jb20vdHJvaXMtcml2aWVyZXMv/b2f0e0f56851d53baffc4fc44ccfa459/ue/MzQ1NTk4ODM/5bebdb6bace4f6083780f2d20cb7b463'],"['Grandes-piles, Quebec, Canada']",[]
['Atelier du Siege et de la DÃ©coration'],['tel:+33 3 21 22 70 06'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5hdGVsaWVyZHVzaWVnZS5mci8/e5e6e6fc2ff4931890cd2ead8a339d22/ue/MjEyOTY5NzI/013cdf91e88aa335ba1bd362ea7d86fc'],['Arras'],[]
['The Interior Collection'],['tel:+1 817-748-0444'],['https://www.houzz.in/trk/aHR0cDovL2ludGVyaW9yY29sbGVjdGlvbnRleGFzLmNvbS8/e1676f26de99a5b2ce2dec716fd7fb35/ue/MTg2MDI4Mg/1d26889df77c94aab94f028b7c1d3ee0'],"['Southlake, Texas, United States']",[]
['New Era Upholstery'],['tel:+1 972-985-1588'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5uZXdlcmF1cGhvbHN0ZXJ5LmNvbQ/f40ff49868f6b77d9599d824733d5bef/ue/MjEzMzQ4MDE/a515179c1e6d8a21d7f0899bcd7ebdda'],"['Plano, Texas, United States']",[]
['Sara Wise Design'],['tel:+1 206-283-1411'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5zYXJhd2lzZS5jb20/d35319b1710aa0197a8f7c29084a33ed/ue/MTg2NDM2OA/f37c1541701184220b708178671f41bc'],"['Seattle, Washington, United States']",[]
['Charivari et Compagnie'],['tel:+33 6 87 66 73 36'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5jaGFyaXZhcmlldGNvbXBhZ25pZS5mci8/cbeb4f543368c7e7ee7c966d3e42fb0c/ue/MjEzNjAyMDQ/4cfb1bd26a624406536104ebfab7defe'],['chassignieu'],[]
