company name,mobile no,website link,state and city,email
['AMP Upholstery Inc.'],['tel:+1 416-888-1511'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5hbXAtdXBob2xzdGVyeS5jYQ/1a37e704147b75e4f432becc062f0ba9/ue/NzYxNzEx/ba37c12c216bdde9dacb6370d734382e'],"['Whitby, Ontario, Canada']",[]
['Rocky Mountain Furniture Restoration and Design'],['tel:+1 406-586-6414'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5ybWZyaW5jLmNvbQ/23ea7b30daf2bc3c15cd15f97f07eb31/ue/MTEwNTE2NTU/3f9b1c3fcfc43098de405ae587ca490e'],"['Bozeman, Montana, United States']",[]
['Eron Johnson Antiques'],['tel:+1 303-777-8700'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5lcm9uam9obnNvbmFudGlxdWVzLmNvbQ/981b0e6096b21c04bd79e3af3fdf1748/ue/NzI0Ng/80ba49e5b9ff3b997c12691afdc17b39'],"['Denver, Colorado, United States']",[]
['Zoom-Room Murphy Beds'],['tel:+1 305-677-9148'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5ab29tLVJvb20uY29t/acd103cc122d79108e16b22bc16f7a86/ue/MTE0MzQ/83fa7f4fafe29c9f101c65f5c76a68c2'],"['Miami, Florida, United States']",[]
['Maximum Furniture DBA Houston Upholstery'],['tel:+1 713-957-0003'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5ob3VzdG9udXBob2xzdGVyeS5jb20/6f2160867be65925ca13c24b4584559b/ue/MzM0MjU4Mg/9f5c16054c48c0564049a5ff858719e0'],"['Houston, Texas, United States']",[]
['Decor Interiors'],['tel:+1 888-281-8941'],['https://www.houzz.in/trk/aHR0cHM6Ly9kZWNvcmludGVyaW9yc3VzLmNvbS8/e7d6beafcd10db207961fb33fd8a100d/ue/MzAwOTg/1b4166fb241c353abe679ebbe17b75dd'],"['North Hollywood, California, United States']",[]
['Industrial Chic Loft'],['tel:+1 706-614-6609'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5pbmR1c3RyaWFsLWNoaWMuY29tLw/4b9387a23d834d64fe6449819d42002d/ue/MTcxNjI/296d934848005aa7faa0d9533d21cfc8'],"['atlanta, Georgia, United States']",[]
['Decor Studio'],['tel:+1 905-232-3330'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5kZWNvcnN0dWRpby5jYQ/aa4b91188cb9afe4d385b2b98a66241c/ue/MzU3ODAyOQ/2920e1671de3776a4d88ede3c37debdd'],"['Mississauga, Canada']",[]
['Ferrufino Interiors'],['tel:+1 310-827-4446'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5mZXJydWZpbm8uY29t/31abac90720d9c7a26876c29e8c27c1b/ue/Mjk3ODgxMA/d8c0d3fcd20d1816b3d7310e3363ecdd'],"['Culver City, California, United States']",[]
['Artisan Upholstery Studio'],[],['https://www.houzz.in/trk/aHR0cDovL3d3dy5hcnRpc2FudXBob2xzdGVyeS5jYQ/4d140646e34562a594df562968059d87/ue/NDkzNjQ/e5b98edcf15a07e3bf2214efe97b4711'],"['Halifax, Nova Scotia, Canada']",[]
['Acanthus'],['tel:+1 503-548-4505'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5hY2FudGh1c2dyZWVuLmNvbQ/f0615188d021a8f6e87dd741976e1817/ue/Mzc1NzI0Mg/d107f9a24967456c1aa68f47957280e0'],"['Portland, United States']",[]
['Architectural Elements'],['tel:+1 314-252-2437'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5hcmNoaXRlY3R1cmFsZWxlbWVudHMuY28/04f62dd6195d9002dadd65f51275fcb0/ue/MTUzMjQ/b3394d0f94e224e6564279593507e152'],"['St. Louis, Missouri, United States']",[]
['Peacock Upholstery & Furniture'],['tel:+1 314-481-4870'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5wZWFjb2NrdXBob2xzdGVyeS5jb20v/695ca2540157d432595e0c0c3694d389/ue/MTc5MzIxNjQ/51b0e4c4c1f096e4f25487663df40d56'],"['Saint Louis, Missouri, United States']",[]
"[""Van Der Meulen's Fine Finishers Inc""]",['tel:+1 616-931-0036'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5maW5lZmluaXNoZXJzLmNvbQ/beede14ccf8cdafaf819fbb16477d719/ue/MjA0NTI4NDg/4712711a2956097ea72947a2e1bc6d85'],"['Zeeland, Michigan, United States']",[]
['Verde Home'],['tel:+1 678-927-9113'],['https://www.houzz.in/trk/aHR0cDovL3d3dy52ZXJkZWhvbWVpbmMuY29t/6be8e613412928a4756ccc0b697a4031/ue/MTg0Mzk/6cc5fadf94f7e90171f21c408b28f461'],"['Atlanta, Georgia, United States']",[]
['Apollonian House Upholstery'],['tel:+1 203-919-2063'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5hcG9sbG9uaWFuaG91c2UuY29t/871caf2a94436e3fe9e87e98f13383fb/ue/NDIyOTQ0Ng/468da942e7c026c0ccaa238f2c545d6b'],"['Norwalk, Connecticut, United States']",[]
['Hart-Lines Inc.'],['tel:+1 954-421-5252'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5oYXJ0LWxpbmVzaW5jLmNvbQ/52f132b0e09a8e74e0f0211a4ca40a79/ue/Mjc0MDE5NA/8cec3427655e4e70d67771070be80c45'],"['Pompano Beach, Florida, United States']",[]
['ASMMobili'],['tel:+359 88 846 7174'],[],"['Stara Zagora, Bulgaria']",[]
['Gamino Decor'],['tel:+1 818-559-6314'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5nYW1pbm9kZWNvci5jb20/397c57fa0809a40f1a5e142cce53ac54/ue/NDU4MzQ3NA/285d772ee9f26060fb07066e1c8d936a'],"['Burbank, California, United States']",[]
['Turner Custom Furniture'],['tel:+1 404-392-8279'],['https://www.houzz.in/trk/aHR0cDovL2RvdWctdHVybmVyLnNxdWFyZXNwYWNlLmNvbQ/3c0a208638f78d7c0e12ded38bc0955b/ue/NTU0MTM/104588c0b10a7a0b4144f5c7d5f6cc1f'],"['Rex, Georgia, United States']",[]
['Ideal Sofa'],['tel:+1 905-361-0154'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5pZGVhbHNvZmEuY29t/71562b629a743e0f728403d3c57f177b/ue/NTQ1NTU0MQ/8c8aea8d5ec5051948e7492eff1b97d7'],"['Mississauga, Ontario, Canada']",[]
['bwilliamdesign'],['tel:+1 805-477-8356'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5id2lsbGlhbWRlc2lnbi5jb20/39d313e6a74a83fec6cce05f2c5af089/ue/NjkzMzc/0b84e9e7c99b48fa18adab341896e78c'],"['Ventura, California, United States']",[]
['Blawnox Upholstery'],['tel:+1 412-826-9080'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5ibGF3bm94dXBob2xzdGVyeS5jb20/5c98e94f61a16d7c7de82c8128b6b159/ue/NDQyMDU4MQ/cbd4767d16b77cd56d859fc0a2c32925'],"['Pittsburgh, Pennsylvania, United States']",[]
['Lea Bassani Design'],['tel:+1 516-773-3434'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5MZWFCYXNzYW5pLmNvbQ/816b7b6f79e9ae105674cb486b76cb4a/ue/Mzg5MTg/aa658378ad41bb559d243e33316a33dc'],"['Kings Point, New York, United States']",[]
['LUC VAGANAY SARL'],['tel:+33 4 78 52 36 63'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5sdWN2YWdhbmF5LmNvbS8/d8851c14d195e1846d7afa6688a45cae/ue/MjIzODgyMTc/a11f1046394cd9d6d20e9d886e476040'],['LYON'],[]
"[""Love's Custom Upholstery""]",['tel:+1 262-758-3100'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5sb3Zlc2N1c3RvbXVwaG9sc3RlcnkuY29t/b3bcf9761fc358d332c464868701aab5/ue/NTA5ODEzNQ/2c2221f6cd7ebce04172fc60dfc06f14'],"['BURLINGTON, Wisconsin, United States']",[]
"[""L'atelier de Marie Jo""]",['tel:+33 6 48 45 13 43'],[],['Mondonville'],[]
['Concreteworks'],['tel:+1 510-534-7141'],['https://www.houzz.in/trk/aHR0cDovL2NvbmNyZXRld29ya3MuY29t/4832692bfe71a1e8c61e51c5830789c4/ue/NzQyNjQ/1f699e2af1b0f5b71c471812f6629ec5'],"['Alameda, California, United States']",[]
['FineWork quality finishing inc.'],['tel:+1 604-463-1686'],[],"['Vancouver, British Columbia, Canada']",[]
['Jadis'],['tel:+33 3 86 27 24 47'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5sZWJsb2dkZWphZGlzLmZyLw/dcd65cab78fd2503645410524dcd5f42/ue/MjM4Mjk1NzY/a3f7914e3e5095628f8ec57fa126913f'],['CLAMECY'],[]
['Art Deco Relooking'],['tel:+33 4 93 53 63 71'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5hcnRkZWNvcmVsb29raW5nLmNvbS8/218b720e0b1c05cf7e9f01566c2578b9/ue/MjM4NDAxNTI/f01124223a3d837e609d1d3645ba9644'],['Nice'],[]
['SEE MATERIALS INC.'],['tel:+1 310-657-5100'],['https://www.houzz.in/trk/aHR0cDovL3NlZW1hdGVyaWFscy5jb20/e5f31398caf1f5466c6c246b01b03dd0/ue/NTIzMTg/58ab3faeed09a2ae5ef3a938272b08e8'],"['West Hollywood, California, United States']",[]
['Caniglias Upholstery'],['tel:+1 402-237-1834'],[],"['Omaha, Nebraska, United States']",[]
['Woodland Creek Furniture'],['tel:+1 231-668-9125'],['https://www.houzz.in/trk/aHR0cDovL3dvb2RsYW5kY3JlZWtmdXJuaXR1cmUuY29t/69d28484e55512f26932cf6bfe8baf2d/ue/MTA3MTk4/49deb049de8b946c5128f4a0bb70db32'],"['Traverse City, Michigan, United States']",[]
"['Burlap Upholstery Studio, Inc.']",['tel:+1 888-868-5550'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5idXJsYXBzdHVkaW8uY29t/f68e2a7354a089d0af60362baed49c41/ue/NjQ2NjE0Mg/c206dec87c176100179d468cc33d72c1'],"['Georgetown, Texas, United States']",[]
['Kate Madison'],['tel:+1 800-931-5283'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5rYXRlbWFkaXNvbi5jb20/37d35b0028c743596de959e17f438baa/ue/MTAzNTc2/457de3acbe712c9c8c7d8c3d1def12cf'],"['Newburyport, Massachusetts, United States']",[]
['Artistic Upholstery'],['tel:+1 562-691-9933'],['https://www.houzz.in/trk/aHR0cDovL2F1cGhvbHN0ZXJ5LmNvbQ/99a1ec3c07b43772dc991e4b87dd793b/ue/NjMwNDU3Mg/c8a8ee31fb847644ea843a586039af0e'],"['La Habra, California, United States']",[]
['Ma Bulle DÃ©co'],['tel:+33 6 76 79 74 25'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5tYWJ1bGxlZGVjby5jb20v/06ebeda130bfa5822e4296ef5884950f/ue/MjQ4MjkyMzE/362480652be8a32a5323c7d0148815c8'],['TOURCOING'],[]
['Nisah Living'],['tel:+1 800-520-1563'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5uaXNhaGxpdmluZ2JvdXRpcXVlLmNvbQ/b377979850a0767d143e7797f7852722/ue/ODMxNTU/c3a1452047c908eb6aafcd952007981d'],"['Toronto, Ontario, Canada']",[]
['Design Public'],['tel:+1 800-506-6541'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5kZXNpZ25wdWJsaWMuY29t/15571fd12e7ae476941b7cc6eb0d9c77/ue/NTYxNzk5/4a0e4f9adbde3ac73c1cd49419f94da9'],"['Culver City, California, United States']",[]
['Victoria Gayle Interiors'],['tel:+44 496008011'],['https://www.houzz.in/trk/aHR0cDovL3VwaG9sc3RlcnlhbmRjdXJ0YWlucy5jby51aw/5f70dc0d4b1f43f9856622916fc4355c/ue/NTk5NjM0MA/db447eb1f1aac0cbaf1e8ee73140b9f5'],"['Ramsgate, Kent']",[]
['Window25'],['tel:+1 973-817-9464'],['https://www.houzz.in/trk/aHR0cDovL3d3dy53aW5kb3cyNS5jb20/8c9b2b7b0ec1e012b50e60b759c71de7/ue/NTYwMjQxOQ/ab5e6f88496c63f494bce67df9d17446'],"['Newark, New Jersey, United States']",[]
['MATERIAL THINGS'],['tel:+1 509-667-9338'],['https://www.houzz.in/trk/aHR0cDovL21hdGVyaWFsdGhpbmdzd2VuLmNvbQ/cfc501241a39b08da6e8b1f8a7571d81/ue/MTk2NTc1Mg/ab41838458feb3aefbf2cf2df6616895'],"['Wenatchee, Washington, United States']",[]
"[""Abigail's Trunks""]",['tel:+972 54-434-1012'],['https://www.houzz.in/trk/aHR0cHM6Ly93d3cuZXRzeS5jb20vaWwtZW4veW91ci9saXN0aW5ncz9yZWY9c2lfeW91cl9zaG9w/3d26cec7fba6ae20b32460a1a5e983f7/ue/OTg3Mzc/b089eea7d72d864991b285c75308e8ea'],"['Ramat Hasharon, Israel']",[]
['Sparrow House of Design'],['tel:+1 970-581-6795'],['https://www.houzz.in/trk/aHR0cDovL3NwYXJyb3dob3VzZW9mZGVzaWduLmNvbQ/b758e01822f1726e63e25d389d556059/ue/NjYwMTI4/947f4ae530ea0db90dd17577d589576b'],"['Fort Collins, Colorado, United States']",[]
['Buckhead Furniture Upholstery & Refinishing'],['tel:+1 404-233-9775'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5idWNraGVhZHVwaG9sc3RlcnkuY29t/78408bd6974ac83da6dbf0ce9db73f26/ue/NTgyNzg1Mg/7820b064e2cf83d7b12145b3bf88a0c4'],"['Atlanta, Georgia, United States']",[]
['Corl Design'],['tel:+1 330-828-6631'],['https://www.houzz.in/trk/aHR0cDovL2NvcmxkZXNpZ24uY29t/97daa47749ac7b95cec34505b339a96d/ue/MTA3MTAx/8ef68555e45aec61b4c00823b4a67cd8'],"['Millersburg, Ohio, United States']",[]
['california butcher block'],['tel:+1 888-856-1965'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5jYWxpZm9ybmlhYnV0Y2hlcmJsb2NrLmNvbQ/fb30c327b26a5677ec2676afd06a40b2/ue/MTAzNzE3/89063735f03e478072db220e949cdfec'],"['California, United States']",[]
['DZINE'],['tel:+1 415-674-9430'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5kemluZWxpdmluZy5jb20/fa928dac0fecf223653d689c7e5b918b/ue/MTQxNTU0/fe5092d225d2f163079be9dd69cb581f'],"['San Francisco, California, United States']",[]
['FRONTGATE'],['tel:+1 800-692-8073'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5mcm9udGdhdGUuY29t/bb4ea91c6678edb7df054d207e53cced/ue/NTYxOTgy/bde97e6f3adf132bffd1e717c62a0d8e'],"['West Chester Township, Ohio, United States']",[]
['Horchow'],['tel:+1 800-456-7000 ext. 5740'],['https://www.houzz.in/trk/aHR0cHM6Ly93d3cuaG9yY2hvdy5jb20/43bb893b10e3380721cc5e9b88d3fa0c/ue/NTYxODkw/963479f09a1e63f71f1add92a2c5cb27'],"['Dallas, Texas, United States']",[]
['Niche Modern'],['tel:+1 212-777-2101'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5uaWNoZW1vZGVybi5jb20/c246bc31189add8f8d48cdd91f955c4e/ue/MTE4MjUy/f9550ea093dc92c2818f7fa8889cb3cd'],"['Beacon, New York, United States']",[]
['GK Meubles'],['tel:+33 6 61 45 75 40'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5nay1tZXVibGVzLmNvbQ/5b0d406c60153d57ad5f42ec41698168/ue/MjY1NzE0Mjc/19fe67eca30c0b90b309556da6632c5d'],['havange'],[]
['Spruce'],['tel:+1 512-454-8181'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5zcHJ1Y2VhdXN0aW4uY29t/71b034d9679562a87d48ad08181b4319/ue/NjU4MTM0OA/6f6f1ab405a60ba39fbaeddfc9355f4e'],"['Austin, Texas, United States']",[]
"[""couleurs d'avant""]",['tel:+33 6 30 76 06 88'],['https://www.houzz.in/trk/aHR0cDovL2NvdWxldXJzZGF2YW50LmNvbQ/d6a1dcada3460ce6fbd7ee41819dabfe/ue/MjY1NDcyMTA/c4992279c0107547c6ed2b1377fb1650'],['SAINT ILPIZE'],[]
['WorkSpaces Inc.'],['tel:+1 425-226-4398'],['https://www.houzz.in/trk/aHR0cDovL3d3dy53b3Jrc3BhY2VzLmNvbQ/fd60502b416e7122f0b080db85b4c7ac/ue/MTExNjU2/b371fc2c5e1c59a1d954aa05e689fe31'],"['Newcastle, Washington, United States']",[]
['Danish Design Store'],['tel:+1 800-688-0974'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5kYW5pc2hkZXNpZ25zdG9yZS5jb20/fc9c7ac5e428bf87488509fb7809420f/ue/NTYxOTg3/338843c0b1818bb1d131c3edd1ecaddc'],"['Culver City, California, United States']",[]
['ã\x83\x95ã\x82£ã\x82ºã\x83ªã\x83\x9aã\x82¢ã\x83¯ã\x83¼ã\x82¯ã\x82¹'],['tel:+81 3-6805-2203'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5maXp6LXIuY29tLw/df0b98419aa8c537425375ec542e8f95/ue/MjYxNDgwNDY/3a6ede42ca2be10c6bf3edc3d1567d2d'],['Tokyoç\x9b®é»\x92å\x8cº'],[]
['Rebecca Holiday Restorations'],['tel:+1 215-954-1301'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5yZWJlY2NhaG9saWRheS5jb20/fc2e36097d1140b13490bfe62938db39/ue/NzAxNDk4MQ/0b79eeb0c5642722397235c8874de419'],"['Philadelphia, Pennsylvania, United States']",[]
"['The Work Room, Inc.']",['tel:+1 212-845-9889'],['https://www.houzz.in/trk/aHR0cHM6Ly93d3cudGhld29ya3Jvb21ueWMuY29t/1e9d24e00ee19d1676fdbc4d50bffae4/ue/NjU5NzUzOQ/6b710c5934a67c1481a6fb47a87de18e'],"['Brooklyn, New York, United States']",[]
['Mothology'],['tel:+1 404-351-6484'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5tb3Rob2xvZ3kuY29t/b74e162dc67dff777ee34aab6edf3e31/ue/NTYxODYy/9eb186193a88fafc5d3c339cfe93e9e9'],"['Atlanta, GA, Georgia, United States']",[]
['Cost Plus World Market'],['tel:+1 877-967-5362'],['https://www.houzz.in/trk/aHR0cDovL3d3dy53b3JsZG1hcmtldC5jb20/0d997945330cd57dcc1ef783ef4b4443/ue/NTYxOTMz/79e59ce63e3e4ba7cab155f908b4bd75'],"['Oakland, California, United States']",[]
['Bennison Fabrics'],['tel:+1 212-223-0373'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5iZW5uaXNvbmZhYnJpY3MuY29t/2ac29101bfec11f4fecbf99e5e032cd5/ue/Njc4ODI2NA/052203238b28bda5efcb34912622a755'],"['New York, New York, United States']",[]
"[""L'ATELIER DE L'ILL""]",['tel:+33 6 70 45 95 18'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5sYXRlbGllcmRlbGlsbC5mcg/18a79fc5e26bc7396238b8c6b584486f/ue/MjcwOTI0NTM/d854defea42bac79b3bb6e0d7838edff'],['ILLHAEUSERN'],[]
