company name,mobile no,website link,state and city,email
['Stelle Lomont Rouhani Architects'],['tel:+1 631-537-0019'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5zdGVsbGVjby5jb20/9655e6a7c8494c948094e6558ad3f0cd/ue/MTI5MTQ5/db222e85ef40f7e6e2831a7a61fdf1f0'],"['Bridgehampton, New York, United States']",[]
['Workshop/APD'],['tel:+1 212-273-9712'],['https://www.houzz.in/trk/aHR0cDovL3d3dy53b3Jrc2hvcGFwZC5jb20/b43367e8d7e57e61328f75ef5b8f29fe/ue/MTI5MjA0/1829b5d8cb39bfc551c420e674075d2a'],"['New York, New York, United States']",[]
['Maryann Thompson Architects'],['tel:+1 617-744-5187'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5tYXJ5YW5udGhvbXBzb24uY29t/979afa4d0a53517e00ae9bd4c7c53c86/ue/MTI4NDQw/f9530ab768b2d13571f5fc85a58f8338'],"['Watertown, Massachusetts, United States']",[]
['AMIGHINI Antique & Custom Doors'],['tel:+1 714-776-5555'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5hbWlnaGluaS5jb20/093593ec382d1101f3f6afaaad596c65/ue/MTI4NTk3/88dce8b1388413b49409b626dfab6603'],"['Anaheim, California, United States']",[]
['Jintalela Samui Construction'],['tel:+66 91 745 5171'],['https://www.houzz.in/trk/aHR0cDovL2ppbnRhbGVsYS5ob3V6ei5jb20/a7219dec799a030f79090ff4f981fe07/ue/MTczNTA2NDg/da93c7aaa97f3b352a126cdcc6c4d42a'],"['Koh Samui, Thailand']",[]
['MarionBqt'],['tel:+33 6 65 17 43 05'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5tYXJpb24tYmVucXVldC5jb20/558c9cbe74a529e68541414dd4bcdb54/ue/MjIyMzI4MzE/9d31b9de80149468febf73713c94a890'],['biarritz'],[]
['Stuart J Patrick & Associates Pty Ltd'],['tel:+61 8 8557 1968'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5zdHVhcnRqcGF0cmljay5jb20uYXU/f616863bf04bc40f2befb01907627588/ue/MTcyODg1NTg/45093c131bfcf901c96c3669690a65a4'],"['Willunga, South Australia']",[]
['Gillian Austin'],[],['https://www.houzz.in/trk/aHR0cDovL3d3dy5tdXJwaHlhdXN0aW4uaWU/6d4998ae1b83cebc7ac13a0b43a9fb1b/ue/MTI4MzE4/59d7c770db726ed1ab1ebe75ccfbf9ca'],"['DUBLIN, United States']",[]
['Aaron Wailes Building Design Pty Ltd'],['tel:+61 406 502 450'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5hd2JkLmNvbS5hdQ/08f17ee2531ac6aa2c934024640a4437/ue/MTczOTA5NzE/234730aa4f38e70e55eac4c95a90cc2f'],"['Wynnum, Queensland']",[]
['Tempus Design Studio Pty Ltd'],['tel:+61 7 4957 2800'],['https://www.houzz.in/trk/aHR0cDovL3d3dy50ZW1wdXNkZXNpZ25zdHVkaW8uY29tLmF1/03c4e9ffb06ee0f4058e2a3b1b911f02/ue/MTczODUyMTI/80cf4fb7331ce8fa31473664b72db686'],"['South Mackay, Queensland']",[]
['Urban Abode Building Design by Lisa'],['tel:+61 419 723 253'],['https://www.houzz.in/trk/aHR0cDovL3d3dy51cmJhbmFib2RlYnVpbGRpbmdkZXNpZ24uY29tLmF1/59b9824b378ba1b009c442bfba53afef/ue/MTczNzA5ODA/632c95a5531cf774ab28eef943b3db3c'],"['Cairns, Queensland']",[]
['Richard Hiner'],['tel:+1 206-783-8222'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5yaWNoYXJkaGluZXJhcmNoaXRlY3RzLmNvbQ/1c6d66767227ceee10f46f91c26a35a2/ue/MTI5MjU5/32e250080854148451fef0b8b762595a'],"['Seattle, Washington, United States']",[]
['Majestic Development Services Pty Ltd'],['tel:+61 7 4954 8452'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5tYWplc3RpY3NlcnZpY2VzLmNvbS5hdQ/06271739834b2c273c11b1d938491f1f/ue/MTczODQ2OTE/aea04c840153301d7b9269d476f14467'],"['Mackay, Queensland']",[]
['Enrique Aguilar Corral'],[],[],"['Mexicali, Mexico']",[]
['Ð¡Ñ\x82Ñ\x83Ð´Ð¸Ñ\x8f 20/10'],['tel:+7 343 361-57-48'],['https://www.houzz.in/trk/aHR0cDovL2Fyc3QyMDEwLnJ1Lw/cac41580b832545bd9c4c35cb9c45d35/ue/MTMyMTYz/087cecc85d1fce56686d48870d617c0f'],['Ð\x95ÐºÐ°Ñ\x82ÐµÑ\x80Ð¸Ð½Ð±Ñ\x83Ñ\x80Ð³'],[]
['John McLeod'],['tel:+1 703-280-1090'],['https://www.houzz.in/trk/aHR0cDovL01jTGVvZC1hcmNoLmNvbQ/06c8f185d2a80566e9c395429d9d3946/ue/MTMxNzg4/c003d8813abe732f35084f7f250bb11f'],"['Vienna, Virginia, United States']",[]
['Malone Building Services'],['tel:+1 703-549-1378'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5tYWxvbmVidWlsZGluZ3NlcnZpY2VzLmNvbS8/a534c6445c7f2e653ee54c8ff8fbdace/ue/MTc0MDYwNTg/eab312b97ccb2b4e6ff071075e29f59a'],"['Alexandria, Virginia, United States']",[]
['Pyramid Premier Properties'],['tel:+1 808-734-1683'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5weXJhbWlkaGF3YWlpLmNvbQ/5da39848d5432c4dfcecc41e611c08e1/ue/MTc0MDE2NDA/b1ed03e453235c30a6fc9ca8c193cbad'],"['Honolulu, Hawaii, United States']",[]
['JANE&FONT'],['tel:+34 605 13 00 69'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5qYW5lLWZvbnQuY29tLw/edb6387bd53d0ba90a637d6b9fdfe8ce/ue/MTczOTUyODg/964f0b8495158dfb3329ab0c72023826'],['Begur'],[]
['hiendcabinetry'],['tel:+1 917-418-8140'],[],"['maspeth, New York, United States']",[]
['live-work-play'],[],['https://www.houzz.in/trk/aHR0cDovL2xpdmUtd29yay1wbGF5Lm5ldA/824d027e11009f273c2156a8db70f236/ue/MTMyNzg4/719304a04cae335c032e3c21ae7f3452'],"['Seattle, Washington, United States']",[]
['Bleuscape Design'],['tel:+61 414 364 759'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5ibGV1c2NhcGUuY29tLmF1/6547b0c01efc80c5a4dd65b0477ad867/ue/MTc0MTEzMDE/29f2ae81405f1775ba72788d328c782e'],"['Brisbane, Queensland']",[]
['Arte Architecture'],['tel:+1 281-768-6987'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5hcnRlLWFyY2hpdGVjdHVyZS5jb20/aa724eae7376665789b66f825d61a987/ue/MTMzODEw/61accd9214dce5309146efb9adac7b3b'],"['Houston, Texas, United States']",[]
['M Squared Design - Architecture'],['tel:+1 808-235-3679'],['https://www.houzz.in/trk/aHR0cDovL20yaGF3YWlpLmNvbQ/24705871cdc11c4e669c8bec30e9927c/ue/MTMyODE2/107a173bfc01510f94e4602952982c96'],"['Kaneohe, Hawaii, United States']",[]
['Zak Johnson Architects'],['tel:+1 650-329-9767'],['https://www.houzz.in/trk/aHR0cDovL3d3dy56YWtqb2huc29uLmNvbQ/32ce78d390b29f256a65402edcdbed8a/ue/MTMzMzc3/2fe3c5ec209d53700c6b855b10adfe9a'],"['Menlo Park, California, United States']",[]
['Arkitec2ra Design Group'],[],['https://www.houzz.in/trk/aHR0cDovL3d3dy5hcmtpdGVjMnJhLmNvbQ/1739ffa9400870674a30249edfebf070/ue/NzEwNjk/62c788ec271bb7f979381664be8de151'],"['Manila, Philippines']",[]
"['Gallagher, Homburger, Gonzalez Architects, PLLC']",['tel:+1 631-385-7744'],['https://www.houzz.in/trk/aHR0cDovL2doZ2FyY2gubmV0Lw/7729b700e16fec63467851ad3ae43f7a/ue/MTMyNjg4/697a720c9384a21aff6a21e810d36360'],"['Huntington, United States']",[]
['Quinn Studio Ltd'],['tel:+44 447552441018'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5xdWlubnN0dWRpby5jby51aw/7e14ef5a8149989318b55b21635b2770/ue/MTc0MTc0NDQ/5977b5fcbce89fe48392f7afd90a3512'],['London'],[]
['Coastal Impressions'],['tel:+61 7 5598 2888'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5jb2FzdGFsaW1wcmVzc2lvbnMuY29tLmF1/654ff7e8e774d9b112d78fae685df55a/ue/MTc0MDg2MjA/15b9649f8023d4e08d21279b1f8452af'],"['Tugun, Queensland']",[]
['Donna Rose Design'],['tel:+1 530-717-3710'],['https://www.houzz.in/trk/aHR0cDovL2Rvbm5hcm9zZWRlc2lnbi5jb20/b3451764627696fe68ac56e841680989/ue/MTM0OTY2/e186734ecc46779cf1c1b0726e3f2c55'],"['Chico, California, United States']",[]
"['Mark A Silva, Architect']",['tel:+1 858-735-2375'],['https://www.houzz.in/trk/aHR0cDovL21hcmthc2lsdmEuY29t/95e72eaa50835f0023a2c80b3b935eee/ue/MTM0ODEx/5e60e3763ddfdbfc23737a25768d8879'],"['San Diego, California, United States']",[]
['Laidlaw Schultz architects'],['tel:+1 949-645-9982'],['https://www.houzz.in/trk/aHR0cDovL0xTYXJjaGl0ZWN0cy5jb20/b3ca7e8317ded404369d6fb1f6378654/ue/MTM0NzUy/32bc0a92973d30e5c3b79a087d100964'],"['Corona del Mar, California, United States']",[]
['brunell architecture'],['tel:+1 819-643-4511'],[],"['Gatineau, Quebec, Canada']",[]
['I-Beam Design'],['tel:+1 212-244-7596'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5pLWJlYW1kZXNpZ24uY29t/1d17c31611a22d2eb9604e2a0bc5c62f/ue/MTM0NjY5/2d18707a427775ab4b173e924423d017'],"['New York, New York, United States']",[]
['ancuba'],['tel:+1 619-646-6367'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5hbmN1YmEuY29t/5804e8546cdddfb8dd0b526681607ed6/ue/MTc0MzAzNzk/23363b8f29898b902646ecf7acfa0a0c'],"['San Diego, California, United States']",[]
['Keystone Design'],['tel:+1 404-480-2787'],[],"['Roswell, Georgia, United States']",[]
['zgArchitecture'],['tel:+1 819-639-9968'],['https://www.houzz.in/trk/aHR0cDovL3pnLWFyY2hpdGVjdHVyZS5jb20v/c076c1417c0c93cecc8f05afc1c4231e/ue/MTc0NDMxODY/a6abbe95d02d7631ba45e4b76cbf2c3d'],"['Ottawa, Quebec, Canada']",[]
['point design studio'],['tel:+1 604-422-0284'],['https://www.houzz.in/trk/aHR0cDovL3BvaW50ZGVzaWduc3R1ZGlvLmNh/4de3735d48b392eb28dffd793a50eb25/ue/MTc0MzE1NTc/47328d3eeefb2e274bd110ff47a03a3a'],"['Burnaby, British Columbia, Canada']",[]
['Andrew Scott Architecture and Planning'],['tel:+1 604-655-8122'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5hc2FyY2guY29t/097d5f93f0cee2049a0e0beb70a4f2d4/ue/MTM1MTA4/133bea00c14d748c2d4c6dcfc54af029'],"['Vancouver, British Columbia, Canada']",[]
['Anul Patel'],[],['https://www.houzz.in/trk/aHR0cDovL3d3dy5yYmhjYWxnYXJ5LmNvbS8/7724bd02fbe73fc16ab6bbe0dc6405e6/ue/MTM0OTIx/8a5bcec4c49493ca0fae00e099997593'],"['Calgary, Alberta, Canada']",[]
['eCAD Studio'],['tel:+61 418 115 203'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5lY2Fkc3R1ZGlvLmNvbS5hdQ/296cc4e83206334d342a88a159bf6629/ue/MTc0MzI0MTE/6e3158df0664455df95ba8025b36b974'],"['underwood, brisbane, Queensland']",[]
['John Lively & Associates'],['tel:+1 972-781-0555'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5saXZlbHlkZXNpZ25zLmNvbQ/06390abc2be2079f48ad94b240202590/ue/MTM1NTE1/d8bd65682f10444387f6ad5427375c1f'],"['Plano, Texas, United States']",[]
['Marcus Gleysteen Architects'],['tel:+1 617-542-6060'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5tZ2FhcmNoaXRlY3RzLmNvbQ/578f829016a82e6b033c6d4767593a99/ue/MTM1Njg1/327c0bcffd6ee9c8999d244a33d99344'],"['Boston, Massachusetts, United States']",[]
['Marin Design'],['tel:+1 519-890-4573'],[],"['Tecumseh, Ontario, Canada']",[]
['Sbai Marouan Architect'],['tel:+7 916 842-57-54'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5zMm9hcmNoaXRlY3RzLmNvbQ/20f5d10cbaf3469a5885df31c123e3ad/ue/MTc0NTMxNzU/711d1faa83a1aaf720c981d09514c464'],['Moscow'],[]
['Kai Stania'],[],['https://www.houzz.in/trk/aHR0cDovL2thaXN0YW5pYS5jb20/8f5723bf972d937535a1b2385be92476/ue/MTM1ODQ0/9e9e118aaecd2c8221cc537efe034e85'],['vienna'],[]
"['B + O design studio, pllc']",['tel:+1 910-821-0084'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5iLWFuZC1vLm5ldA/532e62e6416cd2309f0d960eb2988a7f/ue/MTM2NzQ0/784aea504054a4956a20bda1feb10d75'],"['Wilmington, North Carolina, United States']",[]
['McCoppin Studios'],['tel:+1 415-437-1420'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5tY2NvcHBpbi5jb20/e7858aa73fd73a90a3ebc79678b6ee8e/ue/MTM2NzQz/5468bcd5f76f7dcaca5715a6a1f560d8'],"['Larkspur, California, United States']",[]
['Cohn + Associates'],['tel:+1 858-755-7308'],['https://www.houzz.in/trk/aHR0cDovL2NvaG4tYXJjaC5jb20/8a20b360021f59fa68e93b4c02b8532c/ue/MTM2Njcy/01293b2e13c5c62329a72c4631df7acc'],"['Solana Beach, California, United States']",[]
"['David Baca Studio, LLC']",[],['https://www.houzz.in/trk/aHR0cDovL3d3dy5kYXZpZGJhY2FzdHVkaW8uY29t/dd5e904890bbfe92506f9cb8b8c16d6d/ue/MTM2NzUz/f887f8214d3d199a6264915cfcdfdda3'],"['Sherman, Texas, United States']",[]
['Inspired Building Designs'],['tel:+61 411 468 160'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5pbnNwaXJlZGJ1aWxkaW5nZGVzaWducy5jb20uYXU/9ef9428103cd17e1360ff82f0e60801a/ue/Njc0MzgzMA/1173ae02fc3326a42b86e0febc618cfb'],"['Burleigh Heads, Gold Coast, Queensland']",[]
['STEVEN VRABEL architects'],['tel:+1 206-718-3024'],['https://www.houzz.in/trk/aHR0cDovL3d3dy52cmFiZWxhcmNoaXRlY3RzLmNvbQ/a2f5a59ecf2f10360953212dd220dcc1/ue/MTM2NTg4/aca106e06c8e318f6b91c2bbe859c1b2'],"['Seattle, Washington, United States']",[]
['ADX3D'],['tel:+44 7906 348418'],['https://www.houzz.in/trk/aHR0cDovL2FkeDNkLm9ubGluZQ/2cecb32547abb1214c9602b2654b8bf6/ue/MTc1MDYyNzE/0dbaefda7ab33fab11e60f341a374ca2'],['London'],[]
['Hauck Architecture'],['tel:+1 858-384-7795'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5IYXVja0FyY2hpdGVjdHVyZS5jb20/59a544ad38d9672a6b43820e8e66cfa1/ue/MTM4MTA5/2f440c065c69744e555f418b541644e4'],"['San Diego, California, United States']",[]
['PLACE architect ltd.'],['tel:+1 778-279-7274'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5wbGFjZWFyY2hpdGVjdHMuY29t/be7f8bcc7306dbd65e959e2dcb7d57fb/ue/MTM4ODMw/784654de5d253e6984c006000b8f333f'],"['West Vancouver, British Columbia, Canada']",[]
['Diederich & Kim Architects'],['tel:+1 650-851-0477'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5kaWVkZXJpY2hhbmRraW1hcmNoaXRlY3RzLmNvbQ/7db83b19833f255af0a76d6aacd67919/ue/MTQwMDg0/05067f8642ec14168eae9cdfe010576d'],"['Woodside, California, United States']",[]
['j witzel interior design'],['tel:+1 770-639-5791'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5qd2l0emVsZGVzaWduLmNvbQ/bd31a3d51c1798e728354b5b66bb2bde/ue/MTQwMzU4/cdfa49a74069051eca4f8f3db3c3354d'],"['atlanta, Georgia, United States']",[]
"['Sullivan, Henry, Oggero and Associates, Inc.']",['tel:+1 713-464-0740'],['https://www.houzz.in/trk/aHR0cDovL3Nob3BsYW5zLmhvdXp6LmNvbQ/8712a07dc02efbd78adf5c092784debe/ue/MTQxMDk4/356a284e04918b543a6f465193570c0d'],"['Houston, Texas, United States']",[]
['pwg architecture'],['tel:+1 415-624-3329'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5wd2dhcmNoaXRlY3R1cmUuY29t/9e524d8c02c7dd5c4aea294c1f763627/ue/MTQxMjU3/2756f57596369c0fd3ebc7ca2fd9e3c7'],"['San Francisco, California, United States']",[]
"['Erdreich Architecture, P.C.']",['tel:+1 205-322-1914'],['https://www.houzz.in/trk/aHR0cDovL2VyZHJlaWNoYXJjaGl0ZWN0dXJlLmNvbQ/344bcf59de9104081accd418fc2f1372/ue/MTQxMzUx/569ae72c0837cdbe51dc615fbf732fb3'],"['Birmingham, Alabama, United States']",[]
['Via Technik'],['tel:+1 415-814-0540'],['https://www.houzz.in/trk/aHR0cDovL3d3dy52aWF0ZWNobmlrLmNvbS8/c4d919248d01f71abd7097330139e5d8/ue/MTc1MzQzNzY/7908d90916dc56e99d9252967f3b3f12'],"['San Francisco, California, United States']",[]
['Stephenson Design Collective'],['tel:+1 206-632-7703'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5zdGVwaGVuc29uY29sbGVjdGl2ZS5jb20/d9804e9f23d7b3723d977427ce05efb2/ue/MTQyNDU3/f2f37c35ed5b49da94408d22f2b4e311'],"['Seattle, Washington, United States']",[]
['Place Designs'],['tel:+61 7 4942 1316'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5wbGFjZWRlc2lnbnMuY29tLmF1/2a6aec291acf5ef545fedd7712f120c8/ue/MTc1NDg2NDI/03547871f133c52e8d8d172eecf08a1a'],"['North Mackay, Queensland']",[]
['Edger O. Ayier'],['tel:+254 736 902157'],['https://www.houzz.in/trk/aHR0cHM6Ly9heWllcl9lZGdlci5ob3V6ei5jb20/623f9066d8b96bd72f2d10a51832869e/ue/MTc1NDY5ODU/576cda033c77e3781eead47321380cc2'],"['NAIROBI, Kenya']",[]
"['shauna kucera, architect']",['tel:+1 912-232-3459'],['https://www.houzz.in/trk/aHR0cDovL3NoYXVuYWt1Y2VyYS5jb20/c185412384fc002f253ae1d8c0a0eab5/ue/MTQyMjIw/fe1291e25e5859c0a50e8ac205c172c9'],"['savannah, Georgia, United States']",[]
"['Kenzo Home Design, Ltd.']",['tel:+1 780-904-3257'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5rZW56b2Rlc2lnbnMuY2Ev/abc2597c86a5299f0aec90be8ebbc0cc/ue/MTc1NDcxMjM/cb9350b89f3a8ab574c1c4007bd45ce9'],"['St. Albert, Alberta, Canada']",[]
['Marcus Gleysteen'],['tel:+1 617-542-6060'],['https://www.houzz.in/trk/aHR0cDovL21nYWFyY2hpdGVjdHMuY29t/e9ab82a01c6f15a043f662d26d1bf5d3/ue/MTQyMTIz/c1e2abe512bce5f9e354ed53c0dca750'],"['Boston, Massachusetts, United States']",[]
['Young + Wright Architectural'],['tel:+1 716-842-1800'],['https://www.houzz.in/trk/aHR0cDovL3d3dy55b3VuZ2FyY2guY29tLw/34efb6005606844bbdd78decaf59b1db/ue/MTQxOTIz/fe6a70bea5a56527e0b38a737d6b989a'],"['Buffalo, New York, United States']",[]
['SWABACK pllc'],['tel:+1 480-367-2100'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5zd2FiYWNrLmNvbQ/06108299432eb4152e5ac224a738b202/ue/MTQzMjA5/c874b5dc50131c0bc03f7b24177117b7'],"['Scottsdale, Arizona, United States']",[]
['SDK Design Services Inc'],['tel:+1 317-753-3167'],[],"['Zionsville, Indiana, United States']",[]
['Studio William Hefner'],['tel:+1 323-931-1365'],['https://www.houzz.in/trk/aHR0cDovL3d3dy53aWxsaWFtaGVmbmVyLmNvbQ/3ecde408666501dba49bc5060062b199/ue/MTQzNDI1/cbd09254c59fa72a2d6376794ea3ca28'],"['Los Angeles, California, United States']",[]
['Menter Byrne Architects'],['tel:+1 206-789-2578'],['https://www.houzz.in/trk/aHR0cDovL21lbnRlcmJ5cm5lLmNvbQ/f7c8083e650101447f5983338bb9fe63/ue/MTQyNzc2/7c2cf1c9f9ea187c56db9be503ded940'],"['Seattle, Washington, United States']",[]
['Michael Wiegmann Design Service'],['tel:+61 2 4759 1000'],['https://www.houzz.in/trk/aHR0cDovL213ZHMuaG91enouY29tLmF1/c223b5d1f24ebdb85eb80882f202a139/ue/MTc1NjYwMDM/1140ad1a756ac0a8312a83d6174870b3'],"['Lawson, New South Wales']",[]
['Obie G Bowman'],['tel:+1 707-433-7833'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5vYmllYm93bWFuLmNvbQ/9e3b64d90de63fc3b3715700cabeae08/ue/MTQzMTU2/9fc26bb3130b7be64722441073a253cf'],"['Healdsburg, California, United States']",[]
['Modus Design Studio'],['tel:+1 416-629-0266'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5tb2R1c2Rlc2lnbnN0dWRpby5jb20/f88520b86018709a6a4ba3a3c7685e9c/ue/MTQzMjcw/20fed6bcbdb36dc6546f79de9af5a449'],"['toronto, Ontario, Canada']",[]
['Fine Line Drafting and Design'],['tel:+1 701-595-1696'],['https://www.houzz.in/trk/aHR0cDovL2ZpbmVsaW5lLWRyYWZ0aW5nLmNvbS8/f4d0dbd98da21ab2dcc2844223d56b7c/ue/MTc1NTg5NzY/5e58033049d7e9a622194278e9ce4619'],"['Bismarck, North Dakota, United States']",[]
