company name,mobile no,website link,state and city,email
['David Whitney Architect'],['tel:+1 781-643-0759'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5kYXZpZHdoaXRuZXkuY29t/0e5bc15660c7f02abdf45e6509249e75/ue/ODkxOQ/9626868d2b4d1da47aaa086d2fb2f47a'],"['Arlington, Massachusetts, United States']",[]
['Brennan + Company Architects'],['tel:+1 410-313-8310'],['https://www.houzz.in/trk/aHR0cDovL2JyZW5uYW5hcmNoLmNvbQ/16622297e6ad0214d4fdffbf44ac0bf2/ue/ODgwOQ/826667f46eb1ffb6d5c085d6a3a55d30'],"['Ellicott City, Maryland, United States']",[]
['Kelley Design Group'],['tel:+1 512-470-8630'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5rZWxsZXlkZXNpZ25ncm91cC5jb20/a2ead35127ffcb98fbb56345c146e7fa/ue/NzAxODY0OA/f502af7a7a2062d4fa9ac99f074ea2d9'],"['Cedar Creek, Texas, United States']",[]
['Eck | MacNeely Architects inc.'],['tel:+1 617-367-9696'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5lY2ttYWNuZWVseS5jb20/23d6a2d84b4254c4fe19153b9670b785/ue/MjE1Njg/5efb77954a686120a3085247a17218b3'],"['Boston, Massachusetts, United States']",[]
['Louise Hill Design'],['tel:+1 801-915-3432'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5sb3Vpc2VoaWxsZGVzaWduLmNvbQ/9958f8a04d2cda16237475e2586e47d2/ue/Njg0NDc4Ng/a93db27f093b1f8cffe844354a2fe610'],"['Salt Lake City, Utah, United States']",[]
['Aspect Enterprises P/L'],['tel:+61 438 310 331'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5hc3BlY3RlbnRlcnByaXNlcy5jb20uYXU/917b02753ccd64c485533f9c8f97f2cc/ue/NzExNzMwNw/b811e84a484ecef6714dc067fc317661'],"['Orange, New South Wales']",[]
['design studio 22'],['tel:+61 418 852 904'],['https://www.houzz.in/trk/aHR0cHM6Ly9seW5ldHRlbWFsY29sbS5ob3V6ei5jb20uYXU/57bc83d1872baa0815722074f70beb45/ue/NzA1NDUwNQ/663243010d5c8754b11853b96c90a501'],"['Redland Bay, Queensland']",[]
['Ronin Architects'],['tel:+1 415-997-9143'],['https://www.houzz.in/trk/aHR0cDovL2FyZXM5OTcuaG91enouY29t/8141082191c9a5a3cf45358bf9e4b286/ue/ODgwMA/3c9b491e5f4bb20f95a1602178871ccd'],"['Edmonds, California, United States']",[]
['Chang + Sylligardos Architects'],['tel:+1 617-338-4094'],['https://www.houzz.in/trk/aHR0cDovL2NoYW5nLXN5bGxpZ2FyZG9zLmNvbQ/c7db75f88972ab4807ca3ff6eb4b9aac/ue/ODg0OA/2033755dcddb19017bbef589ebdd87d3'],"['Newton Centre, Massachusetts, United States']",[]
['design & projection llc'],['tel:+1 956-388-0659'],['https://www.houzz.in/trk/aHR0cDovL3BhYmxvcGFkaWxsYS5ob3V6ei5jb20/a39c2acd7326fa1451a8b7c1f6fe7eb5/ue/NjczNzQ4OQ/a12ffe5de148f51ea790d5043f9cec64'],"['MCALLEN, Texas, United States']",[]
"['Barton Designworks, Architecture PC']",['tel:+1 646-502-8655'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5iYXJ0b25kZXNpZ253b3Jrcy5jb20/31652b3723ac5d36a8f77a321f154a83/ue/ODk5NA/b7c90fe83f9c10f4d909b23363508c1d'],"['New York, New York, United States']",[]
['Cummings Architects'],['tel:+1 978-356-5026'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5jdW1taW5nc2FyY2hpdGVjdHMuY29t/0a5bcb0c611a8dc876e471877bd7e6b3/ue/NTY0OTk1/ea9e698e70d9b4d3f85d00ae6d24d650'],"['Ipswich, Massachusetts, United States']",[]
['LDa Architecture & Interiors'],['tel:+1 617-621-1455'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5sZGEtYXJjaGl0ZWN0cy5jb20/2273c945768fffe0efb718c7f7a3c446/ue/OTY1MQ/4ff5f5c59687190ac6224348bf2837b2'],"['Cambridge, Massachusetts, United States']",[]
['Hammer Architects'],['tel:+1 617-876-5121'],['https://www.houzz.in/trk/aHR0cDovL2hhbW1lcmFyY2hpdGVjdHMuY29t/fe2b20fd78cedc2b9a022e3535cf6d54/ue/OTM1MA/83d8941409a5a3f7983c4d4deb98d5c9'],"['Cambridge, Massachusetts, United States']",[]
"['Christian Rice Architects, Inc.']",['tel:+1 619-522-9040'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5jaHJpc3RpYW5yaWNlLmNvbQ/c89ddd41f7b856c21a34391c99e7aa70/ue/MzI5NDUz/8a6f63038ca66efcb80e2fb3f973be2c'],"['Coronado, California, United States']",[]
['Site Specific Designs'],['tel:+61 416 954 635'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5zaXRlc3BlY2lmaWNkZXNpZ25zLmNvbS5hdQ/a239f9137c9f27f39c0331aed24abec3/ue/NzM2NjQ5Ng/41ce64141b03e99bae772c8d7f29fe0a'],"['Warriewood, New South Wales']",[]
['Merzbau Design Collective'],['tel:+1 512-636-5900'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5tZXJ6YmF1LmNvbQ/6abbd404ab2f8f1c9dcdd2c37f0b9ef3/ue/OTY4Nw/ef22c22741f863a848ad8ff4818e0c00'],"['Austin, Texas, United States']",[]
